FileFormat,CSV
Year,2021
Month,07
Day,20
Hour,18
Minute,25
Second,46
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2971"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,altitude,sats,gpsalt,SNR,Voltage
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m,,m,,V
Data, 216.0, 760.36,24.27,24.70, 14.44,358.28, 40.60099,-105.14568,,7.000000, 2480.4,9.000000,1.544
Data, 217.0, 760.01,24.28,24.60,  9.95, 17.23, 40.60109,-105.14566,,7.000000, 2484.6,9.000000,1.542
Data, 218.0, 759.67,24.27,24.60,  9.20,352.11, 40.60118,-105.14566,,7.000000, 2488.5,9.000000,1.546
Data, 219.0, 759.30,24.26,24.50, 14.95,342.63, 40.60129,-105.14570,,7.000000, 2492.3,9.000000,1.542
Data, 220.0, 758.87,24.24,24.60, 12.34,  8.74, 40.60140,-105.14570,,7.000000, 2497.1,8.000000,1.544
Data, 221.0, 758.63,24.23,24.50,  7.82, 16.20, 40.60149,-105.14568,,7.000000, 2501.8,9.000000,1.544
Data, 222.0, 758.21,24.23,24.40, 10.96,338.79, 40.60157,-105.14570,,7.000000, 2505.9,9.000000,1.544
Data, 223.0, 757.53,24.19,24.60, 13.62,356.01, 40.60168,-105.14572,,7.000000, 2512.7,9.000000,1.542
Data, 224.0, 757.05,24.13,24.90,  9.82, 29.80, 40.60178,-105.14570,,7.000000, 2518.8,9.000000,1.544
Data, 225.0, 756.71,24.13,25.00,  3.81, 29.23, 40.60182,-105.14566,,7.000000, 2522.9,10.000000,1.544
Data, 226.0, 756.24,24.10,25.20,  9.16,  1.95, 40.60189,-105.14565,,7.000000, 2528.3,9.000000,1.544
Data, 227.0, 755.80,24.06,25.40, 14.71, 13.40, 40.60200,-105.14563,,7.000000, 2533.5,9.000000,1.538
Data, 228.0, 755.06,24.01,25.40, 14.41,  1.54, 40.60213,-105.14561,,7.000000, 2538.8,9.000000,1.538
Data, 229.0, 754.66,23.96,25.40,  9.73,334.64, 40.60223,-105.14564,,7.000000, 2544.6,10.000000,1.544
Data, 230.0, 754.26,23.92,25.50,  4.00,334.32, 40.60227,-105.14567,,7.000000, 2550.2,8.000000,1.546
Data, 231.0, 753.79,23.88,25.70,  7.65, 29.05, 40.60232,-105.14565,,7.000000, 2555.6,9.000000,1.544
Data, 232.0, 753.23,23.84,25.50,  9.89,  6.44, 40.60240,-105.14563,,7.000000, 2561.5,9.000000,1.544
Data, 233.0, 752.78,23.79,25.70,  9.50,353.93, 40.60249,-105.14563,,7.000000, 2567.8,10.000000,1.540
Data, 234.0, 752.34,23.75,25.70, 11.26,346.67, 40.60258,-105.14566,,7.000000, 2572.7,9.000000,1.544
Data, 235.0, 751.81,23.71,25.60,  6.81,335.58, 40.60265,-105.14569,,7.000000, 2577.6,9.000000,1.546
Data, 236.0, 751.40,23.67,25.80,  6.93, 13.62, 40.60271,-105.14570,,7.000000, 2583.1,9.000000,1.544
Data, 237.0, 750.87,23.64,25.80, 13.31, 12.99, 40.60280,-105.14567,,7.000000, 2588.6,10.000000,1.540
Data, 238.0, 750.29,23.56,25.80,  9.19,343.08, 40.60290,-105.14567,,7.000000, 2594.3,10.000000,1.544
Data, 239.0, 749.88,23.53,25.90,  5.09,327.58, 40.60295,-105.14571,,7.000000, 2598.9,9.000000,1.540
Data, 240.0, 749.47,23.47,26.00,  3.36,339.50, 40.60298,-105.14572,,7.000000, 2604.1,10.000000,1.544
Data, 241.0, 749.04,23.45,26.00,  8.03,  9.84, 40.60303,-105.14570,,7.000000, 2610.0,9.000000,1.540
Data, 242.0, 748.67,23.41,26.20, 11.43,346.34, 40.60312,-105.14571,,7.000000, 2614.7,10.000000,1.542
Data, 243.0, 748.15,23.37,26.30, 10.91,349.46, 40.60322,-105.14574,,7.000000, 2619.9,9.000000,1.542
Data, 244.0, 747.74,23.34,26.20,  8.72, 16.91, 40.60330,-105.14573,,7.000000, 2624.6,8.000000,1.542
Data, 245.0, 747.29,23.31,26.40,  8.57, 42.30, 40.60336,-105.14568,,7.000000, 2629.4,9.000000,1.542
Data, 246.0, 746.70,23.27,26.50,  8.55,  6.98, 40.60343,-105.14565,,7.000000, 2635.3,9.000000,1.540
Data, 247.0, 746.10,23.19,26.60,  7.01,354.60, 40.60350,-105.14565,,7.000000, 2642.4,9.000000,1.542
Data, 248.0, 745.47,23.13,26.60,  9.67,349.96, 40.60358,-105.14566,,7.000000, 2648.7,9.000000,1.540
Data, 249.0, 744.79,23.08,26.70,  8.24,344.34, 40.60365,-105.14568,,7.000000, 2656.0,9.000000,1.542
Data, 250.0, 744.29,23.05,26.80,  7.92,  5.15, 40.60372,-105.14569,,7.000000, 2663.8,9.000000,1.538
Data, 251.0, 743.72,23.00,26.90,  9.45, 41.96, 40.60379,-105.14564,,7.000000, 2670.3,9.000000,1.542
Data, 252.0, 743.08,22.90,26.90,  3.29, 40.28, 40.60383,-105.14560,,7.000000, 2677.5,9.000000,1.542
Data, 253.0, 742.71,22.87,27.00,  6.75,327.96, 40.60387,-105.14562,,7.000000, 2682.9,12.000000,1.538
Data, 254.0, 742.36,22.84,27.10, 11.68,331.93, 40.60394,-105.14569,,7.000000, 2687.4,9.000000,1.542
Data, 255.0, 741.99,22.82,27.20,  7.30, 14.30, 40.60402,-105.14570,,7.000000, 2691.5,9.000000,1.542
Data, 256.0, 741.56,22.79,27.20,  4.21, 22.49, 40.60406,-105.14567,,7.000000, 2696.5,9.000000,1.540
Data, 257.0, 741.12,22.75,27.30,  8.01,  9.54, 40.60411,-105.14564,,7.000000, 2701.6,9.000000,1.540
Data, 258.0, 740.56,22.73,27.40,  8.93,  8.31, 40.60418,-105.14563,,7.000000, 2707.6,9.000000,1.540
Data, 259.0, 740.08,22.70,27.50,  7.80, 36.51, 40.60425,-105.14559,,7.000000, 2713.3,9.000000,1.542
Data, 260.0, 739.57,22.67,27.80,  9.43,  5.75, 40.60432,-105.14556,,7.000000, 2718.5,9.000000,1.533
Data, 261.0, 738.90,22.61,27.70, 11.02,328.94, 40.60441,-105.14560,,7.000000, 2723.6,9.000000,1.533
Data, 262.0, 738.36,22.57,27.80,  3.28,331.43, 40.60446,-105.14563,,7.000000, 2730.4,9.000000,1.540
Data, 263.0, 737.94,22.54,27.90,  8.43, 53.60, 40.60449,-105.14559,,7.000000, 2736.7,10.000000,1.535
Data, 264.0, 737.51,22.49,28.10, 11.95, 35.04, 40.60456,-105.14550,,7.000000, 2742.1,9.000000,1.540
Data, 265.0, 737.04,22.45,28.10, 10.28,  3.47, 40.60465,-105.14547,,7.000000, 2747.4,10.000000,1.538
Data, 266.0, 736.49,22.39,28.20,  6.47,351.53, 40.60472,-105.14548,,7.000000, 2753.2,7.000000,1.540
Data, 267.0, 735.99,22.35,28.40,  2.88,357.64, 40.60476,-105.14547,,7.000000, 2758.3,9.000000,1.540
Data, 268.0, 735.51,22.30,28.30,  4.43, 13.13, 40.60479,-105.14545,,7.000000, 2763.8,9.000000,1.540
Data, 269.0, 735.06,22.28,28.30,  9.39, 33.03, 40.60484,-105.14541,,7.000000, 2768.5,10.000000,1.535
Data, 270.0, 734.40,22.21,28.40, 11.23, 21.38, 40.60493,-105.14536,,7.000000, 2775.9,10.000000,1.540
Data, 271.0, 734.07,22.16,28.50, 10.11,347.06, 40.60502,-105.14535,,7.000000, 2781.3,9.000000,1.535
Data, 272.0, 733.67,22.11,28.70,  6.45,323.05, 40.60508,-105.14539,,7.000000, 2786.4,9.000000,1.540
Data, 273.0, 733.32,22.05,28.80,  2.17,326.38, 40.60511,-105.14540,,7.000000, 2791.6,10.000000,1.538
Data, 274.0, 733.00,22.01,29.00,  6.28, 61.35, 40.60513,-105.14535,,7.000000, 2797.2,9.000000,1.538
Data, 275.0, 732.42,21.97,29.10,  9.89, 25.18, 40.60519,-105.14529,,7.000000, 2800.8,9.000000,1.538
Data, 276.0, 732.01,21.93,29.30, 10.35,359.12, 40.60528,-105.14528,,7.000000, 2805.6,9.000000,1.540
Data, 277.0, 731.59,21.87,29.20,  5.25,355.23, 40.60535,-105.14528,,7.000000, 2811.8,9.000000,1.529
Data, 278.0, 731.00,21.82,29.50,  1.02,349.44, 40.60537,-105.14530,,7.000000, 2816.4,9.000000,1.538
Data, 279.0, 730.56,21.76,29.70,  5.50, 37.08, 40.60539,-105.14527,,7.000000, 2822.4,9.000000,1.538
Data, 280.0, 730.13,21.71,29.70,  9.39, 35.17, 40.60544,-105.14522,,7.000000, 2827.1,9.000000,1.535
Data, 281.0, 729.64,21.69,29.90, 10.70,  5.90, 40.60553,-105.14518,,7.000000, 2831.4,9.000000,1.538
Data, 282.0, 729.11,21.61,29.90,  8.42,326.47, 40.60561,-105.14521,,7.000000, 2835.8,10.000000,1.533
Data, 283.0, 728.70,21.57,30.10,  3.04,329.74, 40.60565,-105.14524,,7.000000, 2840.6,9.000000,1.538
Data, 284.0, 728.20,21.50,30.10,  4.78, 69.80, 40.60566,-105.14520,,7.000000, 2844.8,9.000000,1.535
Data, 285.0, 727.80,21.44,30.10,  6.33, 42.29, 40.60569,-105.14515,,7.000000, 2852.2,9.000000,1.538
Data, 286.0, 727.06,21.39,30.50, 11.55, 22.85, 40.60577,-105.14509,,6.000000, 2858.2,9.000000,1.538
Data, 287.0, 726.68,21.35,30.80,  6.84,  1.98, 40.60584,-105.14507,,7.000000, 2865.2,9.000000,1.538
Data, 288.0, 726.33,21.30,30.80,  2.58,356.14, 40.60586,-105.14509,,7.000000, 2869.1,3.000000,1.538
Data, 289.0, 725.81,21.26,31.10,  3.66,131.59, 40.60585,-105.14509,,7.000000, 2874.7,9.000000,1.535
Data, 290.0, 725.35,21.22,31.30,  6.17, 57.07, 40.60585,-105.14504,,7.000000, 2881.3,9.000000,1.538
Data, 291.0, 724.96,21.19,31.70,  8.19, 21.98, 40.60591,-105.14499,,7.000000, 2886.8,10.000000,1.535
Data, 292.0, 724.49,21.17,31.60,  6.79, 10.70, 40.60597,-105.14497,,7.000000, 2892.4,10.000000,1.533
Data, 293.0, 724.19,21.14,31.70,  4.57, 24.64, 40.60600,-105.14493,,7.000000, 2896.4,9.000000,1.535
Data, 294.0, 723.79,21.14,31.90,  5.26, 56.13, 40.60600,-105.14488,,7.000000, 2900.7,9.000000,1.525
Data, 295.0, 723.61,21.12,31.90,  2.02, 45.87, 40.60600,-105.14486,,7.000000, 2904.6,9.000000,1.535
Data, 296.0, 723.30,21.11,31.90,  3.68,349.50, 40.60603,-105.14487,,7.000000, 2907.9,9.000000,1.535
Data, 297.0, 722.97,21.12,31.90,  3.26, 37.07, 40.60604,-105.14485,,7.000000, 2911.3,9.000000,1.533
Data, 298.0, 722.63,21.12,31.90,  4.70, 77.61, 40.60604,-105.14480,,7.000000, 2917.6,9.000000,1.535
Data, 299.0, 722.29,21.11,31.90,  5.37, 47.58, 40.60606,-105.14476,,7.000000, 2921.6,10.000000,1.535
Data, 300.0, 721.95,21.11,31.80,  1.56, 46.70, 40.60609,-105.14474,,7.000000, 2925.2,9.000000,1.535
Data, 301.0, 721.56,21.10,31.90,  3.29,134.55, 40.60608,-105.14473,,7.000000, 2930.0,9.000000,1.535
Data, 302.0, 721.19,21.09,32.00,  5.19, 75.47, 40.60609,-105.14469,,7.000000, 2933.9,9.000000,1.533
Data, 303.0, 720.78,21.08,32.00,  6.28, 29.02, 40.60613,-105.14466,,7.000000, 2938.6,9.000000,1.533
Data, 304.0, 720.50,21.07,32.00,  2.41, 39.95, 40.60615,-105.14464,,7.000000, 2942.4,9.000000,1.531
Data, 305.0, 719.96,21.05,31.90,  1.72, 96.11, 40.60613,-105.14463,,7.000000, 2948.5,10.000000,1.535
Data, 306.0, 719.50,21.03,31.90,  5.53, 17.49, 40.60616,-105.14463,,7.000000, 2953.0,9.000000,1.535
Data, 307.0, 719.17,21.01,32.00,  7.99, 60.94, 40.60620,-105.14457,,7.000000, 2959.3,10.000000,1.533
Data, 308.0, 718.72,20.99,32.00,  1.71, 64.27, 40.60621,-105.14453,,7.000000, 2964.9,8.000000,1.533
Data, 310.0, 718.02,20.96,32.30,  1.05,306.13, 40.60622,-105.14457,,7.000000, 2972.4,9.000000,1.531
Data, 311.0, 717.54,20.94,32.40,  5.69,112.37, 40.60621,-105.14453,,7.000000, 2977.9,10.000000,1.533
Data, 312.0, 716.89,20.91,32.50,  4.54, 85.65, 40.60620,-105.14447,,7.000000, 2985.2,9.000000,1.533
Data, 313.0, 716.42,20.86,32.70,  2.51,  0.91, 40.60621,-105.14446,,7.000000, 2991.6,9.000000,1.533
Data, 314.0, 715.94,20.83,32.70,  4.64,330.01, 40.60624,-105.14449,,7.000000, 2998.1,9.000000,1.533
Data, 315.0, 715.59,20.80,32.80,  6.10,355.26, 40.60627,-105.14448,,7.000000, 3002.7,9.000000,1.533
Data, 316.0, 715.10,20.78,32.80,  4.61, 41.34, 40.60629,-105.14444,,7.000000, 3007.9,9.000000,1.533
Data, 317.0, 714.61,20.78,33.10,  4.81, 99.38, 40.60626,-105.14441,,7.000000, 3012.7,9.000000,1.531
Data, 318.0, 714.03,20.75,33.20,  2.75,146.52, 40.60623,-105.14440,,7.000000, 3019.7,9.000000,1.533
Data, 319.0, 713.55,20.71,33.40,  3.17, 68.94, 40.60624,-105.14439,,7.000000, 3027.1,9.000000,1.533
Data, 320.0, 713.14,20.70,33.20,  5.21,  2.13, 40.60628,-105.14439,,7.000000, 3032.0,8.000000,1.531
Data, 321.0, 712.65,20.67,33.20,  4.17, 20.30, 40.60631,-105.14437,,7.000000, 3037.2,9.000000,1.531
Data, 322.0, 712.34,20.63,33.20,  7.16,148.89, 40.60628,-105.14433,,7.000000, 3041.7,10.000000,1.533
Data, 323.0, 712.01,20.57,33.40,  5.20,158.17, 40.60623,-105.14432,,7.000000, 3046.2,9.000000,1.533
Data, 324.0, 711.66,20.55,33.50,  2.74,191.61, 40.60622,-105.14434,,7.000000, 3050.5,9.000000,1.529
Data, 325.0, 711.35,20.52,33.70,  5.70,105.18, 40.60622,-105.14431,,7.000000, 3054.1,9.000000,1.523
Data, 326.0, 710.93,20.51,34.00,  5.77,113.69, 40.60621,-105.14425,,7.000000, 3059.8,9.000000,1.529
Data, 327.0, 710.60,20.49,34.20,  0.28,113.69, 40.60620,-105.14422,,7.000000, 3064.2,10.000000,1.531
Data, 328.0, 710.27,20.49,34.20,  2.85, 97.76, 40.60621,-105.14421,,7.000000, 3068.4,9.000000,1.529
Data, 329.0, 709.85,20.46,34.20,  5.87,103.38, 40.60621,-105.14417,,7.000000, 3072.4,9.000000,1.531
Data, 330.0, 709.58,20.42,34.30,  1.81,112.69, 40.60620,-105.14413,,7.000000, 3077.5,9.000000,1.531
Data, 331.0, 709.17,20.39,34.40,  2.31,202.04, 40.60619,-105.14414,,7.000000, 3081.3,9.000000,1.531
Data, 332.0, 708.83,20.36,34.60,  3.95,164.85, 40.60617,-105.14414,,7.000000, 3085.5,9.000000,1.531
Data, 333.0, 708.45,20.35,34.70,  6.16,125.13, 40.60615,-105.14409,,7.000000, 3089.7,10.000000,1.531
Data, 334.0, 708.09,20.33,34.80,  3.09,105.90, 40.60616,-105.14405,,7.000000, 3094.0,10.000000,1.531
Data, 335.0, 707.63,20.29,34.80,  4.81,171.07, 40.60615,-105.14405,,7.000000, 3098.6,9.000000,1.529
Data, 336.0, 707.27,20.29,34.80,  5.48,145.70, 40.60611,-105.14403,,7.000000, 3103.7,9.000000,1.531
Data, 337.0, 706.91,20.28,35.00,  5.65,107.99, 40.60612,-105.14398,,7.000000, 3107.5,9.000000,1.529
Data, 338.0, 706.61,20.25,35.00,  2.06,107.53, 40.60613,-105.14394,,7.000000, 3112.2,9.000000,1.529
Data, 339.0, 706.31,20.25,35.10,  6.64,146.97, 40.60609,-105.14391,,7.000000, 3115.8,10.000000,1.529
Data, 340.0, 705.89,20.21,35.20,  2.84,147.60, 40.60606,-105.14389,,7.000000, 3120.6,8.000000,1.529
Data, 341.0, 705.55,20.22,35.30,  2.71,108.47, 40.60606,-105.14387,,7.000000, 3124.5,9.000000,1.523
Data, 342.0, 705.11,20.20,35.50,  6.93,101.60, 40.60606,-105.14381,,7.000000, 3129.6,10.000000,1.529
Data, 343.0, 704.70,20.17,35.60,  5.38,122.48, 40.60603,-105.14376,,7.000000, 3134.8,7.000000,1.529
Data, 344.0, 704.32,20.17,35.70,  3.74,144.16, 40.60599,-105.14376,,7.000000, 3139.2,10.000000,1.529
Data, 345.0, 703.89,20.12,35.80,  4.45,124.53, 40.60597,-105.14374,,7.000000, 3143.8,7.000000,1.525
Data, 346.0, 703.67,20.10,35.80,  6.85,121.64, 40.60595,-105.14368,,7.000000, 3147.9,10.000000,1.529
Data, 347.0, 703.36,20.10,35.90,  1.98,124.25, 40.60592,-105.14365,,7.000000, 3151.5,9.000000,1.525
Data, 348.0, 702.91,20.07,35.90,  3.20,166.55, 40.60590,-105.14366,,7.000000, 3156.1,9.000000,1.529
Data, 349.0, 702.52,20.04,36.00,  7.06,140.48, 40.60585,-105.14363,,7.000000, 3160.6,8.000000,1.525
Data, 350.0, 702.27,20.03,36.10,  6.74,103.73, 40.60583,-105.14356,,7.000000, 3166.3,11.000000,1.527
Data, 351.0, 701.88,20.03,36.20,  2.00,100.26, 40.60582,-105.14352,,7.000000, 3170.7,7.000000,1.529
Data, 352.0, 701.60,19.99,36.30,  5.33,165.59, 40.60580,-105.14350,,7.000000, 3174.6,9.000000,1.525
Data, 353.0, 701.06,19.96,36.40,  8.47,144.93, 40.60574,-105.14346,,7.000000, 3180.3,9.000000,1.529
Data, 354.0, 700.76,19.95,36.50,  4.51,137.40, 40.60572,-105.14341,,6.000000, 3185.0,8.000000,1.527
Data, 355.0, 700.36,19.93,36.60,  0.59,137.40, 40.60571,-105.14339,,6.000000, 3189.3,8.000000,1.527
Data, 356.0, 699.98,19.90,36.60,  8.53,169.73, 40.60566,-105.14338,,6.000000, 3193.1,9.000000,1.525
Data, 357.0, 699.64,19.88,36.70,  6.76,114.70, 40.60562,-105.14333,,7.000000, 3198.3,8.000000,1.527
Data, 358.0, 699.36,19.86,36.70,  4.14,110.35, 40.60561,-105.14327,,7.000000, 3201.9,9.000000,1.518
Data, 359.0, 698.97,19.83,36.70,  4.84,155.07, 40.60559,-105.14324,,7.000000, 3206.0,9.000000,1.527
Data, 360.0, 698.75,19.82,36.70,  7.94,152.40, 40.60554,-105.14321,,7.000000, 3209.9,10.000000,1.527
Data, 361.0, 698.36,19.80,36.80,  2.79,145.18, 40.60550,-105.14318,,7.000000, 3214.2,6.000000,1.527
Data, 362.0, 698.08,19.77,36.80,  2.92,126.77, 40.60549,-105.14315,,7.000000, 3218.7,9.000000,1.527
Data, 363.0, 697.79,19.76,37.00,  8.10,133.93, 40.60546,-105.14309,,7.000000, 3222.8,9.000000,1.527
Data, 364.0, 697.27,19.74,37.10,  5.93,145.24, 40.60541,-105.14306,,7.000000, 3227.2,9.000000,1.525
Data, 365.0, 697.06,19.72,37.10,  1.69,146.07, 40.60538,-105.14305,,7.000000, 3231.6,8.000000,1.525
Data, 366.0, 696.66,19.68,37.10,  7.06,103.47, 40.60536,-105.14300,,7.000000, 3237.0,9.000000,1.527
Data, 367.0, 696.31,19.66,37.20,  8.91,144.04, 40.60531,-105.14294,,7.000000, 3240.8,9.000000,1.525
Data, 368.0, 695.89,19.63,37.30,  4.83,162.43, 40.60526,-105.14293,,7.000000, 3243.7,4.000000,1.525
Data, 369.0, 695.67,19.59,37.40,  3.89,145.52, 40.60524,-105.14291,,7.000000, 3250.3,9.000000,1.523
Data, 370.0, 695.35,19.59,37.50, 10.03,129.20, 40.60520,-105.14283,,7.000000, 3254.1,9.000000,1.525
Data, 371.0, 694.93,19.54,37.70,  5.98,136.69, 40.60515,-105.14279,,7.000000, 3257.7,8.000000,1.525
Data, 372.0, 694.67,19.51,37.70,  1.20,138.34, 40.60512,-105.14279,,7.000000, 3260.6,9.000000,1.516
Data, 373.0, 694.40,19.49,37.80,  8.70,119.37, 40.60509,-105.14273,,7.000000, 3263.9,9.000000,1.525
Data, 374.0, 693.96,19.48,38.00,  7.98,145.97, 40.60504,-105.14266,,7.000000, 3268.8,12.000000,1.525
Data, 375.0, 693.65,19.45,38.20,  3.06,149.12, 40.60500,-105.14264,,7.000000, 3271.9,9.000000,1.525
Data, 376.0, 693.33,19.42,38.30,  4.55,154.44, 40.60497,-105.14264,,7.000000, 3277.7,9.000000,1.525
Data, 377.0, 693.09,19.39,38.50, 10.44,133.41, 40.60491,-105.14256,,7.000000, 3282.6,9.000000,1.525
Data, 378.0, 692.70,19.36,38.50,  6.58,117.57, 40.60486,-105.14248,,7.000000, 3287.2,9.000000,1.523
Data, 379.0, 692.42,19.36,38.70,  3.19,118.33, 40.60484,-105.14244,,7.000000, 3291.6,9.000000,1.525
Data, 380.0, 692.11,19.34,38.50,  8.80,142.01, 40.60480,-105.14239,,7.000000, 3296.0,8.000000,1.520
Data, 381.0, 691.70,19.33,38.50,  9.49,126.08, 40.60474,-105.14230,,7.000000, 3301.0,9.000000,1.523
Data, 382.0, 691.26,19.31,38.50,  3.21,123.17, 40.60471,-105.14225,,7.000000, 3304.2,6.000000,1.520
Data, 383.0, 690.94,19.25,38.90,  7.44,184.86, 40.60467,-105.14224,,7.000000, 3311.2,9.000000,1.523
Data, 384.0, 690.41,19.21,38.90, 12.78,144.05, 40.60458,-105.14218,,7.000000, 3315.4,9.000000,1.520
Data, 385.0, 690.05,19.18,39.20,  5.53,134.99, 40.60454,-105.14211,,7.000000, 3319.5,9.000000,1.523
Data, 386.0, 689.47,19.12,39.30,  7.01,195.23, 40.60450,-105.14210,,7.000000, 3325.4,9.000000,1.520
Data, 387.0, 689.10,19.07,39.70, 13.83,148.46, 40.60442,-105.14206,,7.000000, 3331.0,9.000000,1.523
Data, 388.0, 688.88,19.02,39.80,  8.60,109.57, 40.60436,-105.14196,,7.000000, 3334.2,9.000000,1.512
Data, 389.0, 688.49,18.99,39.90,  6.19,119.48, 40.60431,-105.14193,,7.000000, 3337.4,9.000000,1.514
Data, 390.0, 688.28,18.99,40.20, 10.72,159.31, 40.60423,-105.14190,,7.000000, 3342.3,9.000000,1.523
Data, 391.0, 688.03,18.96,40.40,  9.50,117.44, 40.60418,-105.14183,,7.000000, 3345.9,10.000000,1.523
Data, 392.0, 687.63,18.94,40.40,  6.54,125.01, 40.60413,-105.14176,,7.000000, 3350.1,9.000000,1.523
Data, 393.0, 687.37,18.90,40.70, 11.38,159.15, 40.60406,-105.14170,,7.000000, 3353.6,9.000000,1.523
Data, 394.0, 687.08,18.89,40.50,  9.51,138.19, 40.60398,-105.14164,,7.000000, 3357.4,9.000000,1.523
Data, 395.0, 686.71,18.90,40.60,  5.94,130.81, 40.60394,-105.14157,,7.000000, 3361.6,4.000000,1.518
Data, 396.0, 686.43,18.87,40.70,  8.83,151.66, 40.60389,-105.14151,,7.000000, 3365.7,9.000000,1.523
Data, 398.0, 685.73,18.83,40.60,  9.19,123.05, 40.60372,-105.14136,,7.000000, 3373.7,9.000000,1.520
Data, 399.0, 685.38,18.80,40.80,  5.85,122.72, 40.60369,-105.14129,,7.000000, 3377.5,9.000000,1.518
Data, 400.0, 685.03,18.79,40.70, 10.44,162.37, 40.60363,-105.14124,,7.000000, 3380.7,9.000000,1.520
Data, 401.0, 684.74,18.78,40.70, 12.19,142.23, 40.60354,-105.14117,,7.000000, 3384.9,8.000000,1.518
Data, 402.0, 684.41,18.76,40.80,  9.56,113.41, 40.60348,-105.14108,,7.000000, 3389.1,9.000000,1.520
Data, 403.0, 684.14,18.76,40.80,  6.44,131.59, 40.60344,-105.14101,,7.000000, 3393.2,8.000000,1.518
Data, 404.0, 683.88,18.74,40.90,  9.48,168.43, 40.60336,-105.14099,,7.000000, 3396.0,9.000000,1.520
Data, 405.0, 683.65,18.74,40.80,  9.97,127.16, 40.60330,-105.14092,,7.000000, 3399.3,9.000000,1.518
Data, 406.0, 683.27,18.72,40.80, 10.44,120.64, 40.60325,-105.14082,,7.000000, 3403.2,9.000000,1.512
Data, 407.0, 683.04,18.72,40.80, 10.72,151.96, 40.60318,-105.14074,,7.000000, 3406.1,9.000000,1.508
Data, 408.0, 682.82,18.74,40.80,  8.99,152.71, 40.60310,-105.14069,,7.000000, 3409.2,9.000000,1.520
Data, 409.0, 682.43,18.72,40.80,  9.43,119.41, 40.60304,-105.14060,,7.000000, 3412.8,9.000000,1.520
Data, 411.0, 681.90,18.71,40.70, 10.51,160.28, 40.60290,-105.14045,,7.000000, 3420.2,7.000000,1.520
Data, 412.0, 681.52,18.69,40.80,  5.51,156.59, 40.60284,-105.14040,,7.000000, 3423.8,9.000000,1.518
Data, 413.0, 681.19,18.65,40.70, 10.85,121.00, 40.60279,-105.14032,,7.000000, 3428.1,9.000000,1.516
Data, 414.0, 680.94,18.62,40.80, 14.75,149.48, 40.60270,-105.14022,,7.000000, 3431.3,9.000000,1.518
Data, 415.0, 680.60,18.62,40.90,  8.31,156.66, 40.60262,-105.14016,,7.000000, 3434.4,1.000000,1.516
Data, 416.0, 680.26,18.61,41.00,  6.09,140.49, 40.60258,-105.14010,,7.000000, 3437.9,10.000000,1.518
Data, 417.0, 680.01,18.60,41.10, 11.75,136.96, 40.60252,-105.14002,,7.000000, 3441.5,8.000000,1.516
Data, 418.0, 679.80,18.60,40.90, 13.05,154.95, 40.60243,-105.13994,,7.000000, 3445.3,9.000000,1.518
Data, 419.0, 679.44,18.57,41.10,  8.51,132.39, 40.60235,-105.13987,,7.000000, 3448.5,9.000000,1.518
Data, 420.0, 679.27,18.56,41.10,  7.90,111.25, 40.60232,-105.13978,,7.000000, 3452.1,9.000000,1.518
Data, 421.0, 678.97,18.55,41.00,  9.85,153.31, 40.60226,-105.13972,,7.000000, 3455.3,9.000000,1.516
Data, 422.0, 678.66,18.54,41.10, 13.14,151.78, 40.60216,-105.13965,,7.000000, 3458.7,9.000000,1.518
Data, 423.0, 678.45,18.51,41.10, 10.77,124.25, 40.60209,-105.13956,,7.000000, 3461.9,9.000000,1.503
Data, 424.0, 678.14,18.50,41.10,  5.92,125.22, 40.60205,-105.13949,,7.000000, 3465.4,6.000000,1.508
Data, 425.0, 677.80,18.49,41.10,  9.74,167.09, 40.60198,-105.13945,,7.000000, 3468.9,8.000000,1.514
Data, 426.0, 677.49,18.46,41.30, 13.21,137.16, 40.60190,-105.13938,,7.000000, 3472.0,8.000000,1.516
Data, 427.0, 677.16,18.44,41.10,  9.55,120.10, 40.60183,-105.13927,,7.000000, 3475.6,10.000000,1.512
Data, 428.0, 676.80,18.41,41.20,  6.22,132.64, 40.60178,-105.13923,,7.000000, 3479.1,8.000000,1.516
Data, 429.0, 676.56,18.38,41.30, 12.62,154.53, 40.60170,-105.13919,,7.000000, 3482.3,8.000000,1.516
Data, 430.0, 676.24,18.35,41.40, 14.05,124.12, 40.60162,-105.13907,,7.000000, 3487.3,9.000000,1.516
Data, 431.0, 676.02,18.31,41.40,  7.28,136.30, 40.60156,-105.13898,,7.000000, 3490.8,9.000000,1.518
Data, 432.0, 675.69,18.28,41.50,  8.52,177.82, 40.60149,-105.13896,,7.000000, 3494.9,8.000000,1.516
Data, 433.0, 675.48,18.26,41.50, 11.16,136.54, 40.60142,-105.13890,,7.000000, 3496.6,8.000000,1.516
Data, 434.0, 675.14,18.24,41.40, 12.94,125.30, 40.60135,-105.13879,,7.000000, 3500.2,4.000000,1.516
