FileFormat,CSV
Data,196.0,777.84,24.00,41.87,2.24,343.36,40.59192,-105.14344,2314.7,2379.4,10.46,0.64,-2.15,3.63
Data,198.0,777.21,23.95,41.93,2.23,344.87,40.59192,-105.14347,2321.8,2377.1,10.43,0.58,-2.15,3.69
Data,199.0,776.88,23.93,41.97,2.20,345.45,40.59194,-105.14349,2325.5,2380.7,10.43,0.55,-2.13,3.79
Data,200.0,776.54,23.90,42.00,,,40.59200,-105.14351,2329.3,2393.9,10.41,,,3.90
Data,201.0,776.19,23.87,42.03,,,40.59211,-105.14351,2333.3,2410.8,10.40,,,3.99
Data,202.0,775.82,23.84,42.07,,,40.59214,-105.14352,2337.4,2415.0,10.38,,,4.02
Data,203.0,775.46,23.81,42.10,1.99,346.56,40.59211,-105.14354,2341.5,2418.8,10.36,0.46,-1.94,3.98
Data,204.0,775.11,23.78,42.10,1.93,346.44,40.59205,-105.14356,2345.5,2418.0,10.34,0.45,-1.88,3.89
Data,205.0,774.77,23.76,42.13,1.87,346.15,40.59202,-105.14357,2349.3,2413.6,10.33,0.45,-1.82,3.77
Data,206.0,774.45,23.74,42.17,1.81,345.71,40.59200,-105.14357,2352.9,2408.8,10.33,0.45,-1.76,3.67
Data,207.0,774.13,23.72,42.20,1.76,345.20,40.59199,-105.14357,2356.5,2406.0,10.32,0.45,-1.70,3.60
Data,208.0,773.82,23.70,42.23,1.71,344.70,40.59200,-105.14358,2360.1,2406.4,10.31,0.45,-1.65,3.56
Data,209.0,773.50,23.68,42.27,1.67,344.34,40.59200,-105.14358,2363.6,2405.6,10.31,0.45,-1.61,3.54
Data,210.0,773.19,23.66,42.32,1.64,344.27,40.59198,-105.14360,2367.2,2404.3,10.31,0.44,-1.57,3.53
Data,211.0,772.87,23.63,42.37,1.61,344.69,40.59196,-105.14362,2370.8,2405.3,10.30,0.42,-1.55,3.51
Data,212.0,772.56,23.61,42.40,1.58,345.67,40.59196,-105.14364,2374.3,2421.8,10.29,0.39,-1.53,3.49
Data,213.0,772.25,23.59,42.43,,,40.59205,-105.14364,2377.8,2475.4,10.28,,,3.48
Data,214.0,771.95,23.57,42.47,1.54,348.98,40.59206,-105.14364,2381.2,2479.4,10.28,0.29,-1.51,3.50
Data,215.0,771.64,23.55,42.50,1.51,351.10,40.59202,-105.14365,2384.6,2474.6,10.27,0.23,-1.49,3.56
Data,216.0,771.33,23.53,42.53,1.46,353.40,40.59198,-105.14364,2388.2,2476.8,10.26,0.17,-1.46,3.62
Data,217.0,771.00,23.50,42.57,1.40,355.84,40.59193,-105.14364,2391.9,2474.9,10.24,0.10,-1.39,3.69
Data,218.0,770.67,23.46,42.63,1.30,358.52,40.59190,-105.14366,2395.7,2475.0,10.23,0.03,-1.30,3.74
Data,219.0,770.33,23.43,42.70,1.18,1.68,40.59187,-105.14367,2399.5,2474.7,10.22,-0.03,-1.18,3.75
Data,220.0,770.00,23.39,42.77,1.02,5.76,40.59184,-105.14368,2403.2,2475.8,10.22,-0.10,-1.01,3.75
Data,221.0,769.68,23.36,42.82,0.82,11.89,40.59181,-105.14370,2406.9,2474.4,10.21,-0.17,-0.81,3.75
Data,222.0,769.35,23.33,42.87,0.60,23.34,40.59178,-105.14372,2410.6,2473.3,10.20,-0.24,-0.55,3.76
Data,223.0,769.02,23.30,42.93,0.38,51.76,40.59176,-105.14373,2414.4,2472.1,10.19,-0.30,-0.24,3.77
Data,224.0,768.69,23.27,43.00,0.39,108.64,40.59172,-105.14372,2418.2,2465.1,10.19,-0.37,0.12,3.76
Data,225.0,768.35,23.24,43.10,0.69,141.31,40.59170,-105.14372,2422.0,2464.3,10.20,-0.43,0.54,3.73
Data,226.0,768.02,23.21,43.17,1.11,153.75,40.59168,-105.14373,2425.8,2464.4,10.20,-0.49,1.00,3.67
Data,227.0,767.70,23.19,43.23,1.60,159.82,40.59165,-105.14374,2429.4,2464.7,10.19,-0.55,1.50,3.58
Data,228.0,767.39,23.16,43.28,2.11,163.40,40.59164,-105.14374,2432.9,2466.8,10.18,-0.60,2.03,3.52
Data,229.0,767.09,23.14,43.33,2.65,165.76,40.59161,-105.14375,2436.3,2467.0,10.18,-0.65,2.57,3.48
Data,230.0,766.79,23.11,43.38,3.17,167.48,40.59157,-105.14375,2439.8,2466.3,10.17,-0.69,3.10,3.46
Data,231.0,766.48,23.08,43.42,3.67,168.82,40.59151,-105.14373,2443.2,2459.0,10.16,-0.71,3.60,3.47
Data,232.0,766.18,23.06,43.47,4.11,169.95,40.59143,-105.14373,2446.7,2442.9,10.15,-0.72,4.05,3.49
Data,233.0,765.87,23.03,43.53,4.48,170.96,40.59137,-105.14372,2450.2,2432.1,10.15,-0.70,4.43,3.50
Data,234.0,765.56,23.01,43.63,,,40.59125,-105.14364,2453.8,2422.3,10.16,,,3.50
Data,235.0,765.25,22.99,43.75,4.93,172.90,40.59114,-105.14355,2457.3,2417.2,10.18,-0.61,4.89,3.49
Data,236.0,764.95,22.97,43.81,,,40.59110,-105.14364,2460.8,2406.7,10.19,,,3.48
Data,237.0,764.64,22.95,43.82,4.91,174.89,40.59099,-105.14373,2464.2,2384.7,10.17,-0.44,4.90,3.48
Data,238.0,764.34,22.93,43.81,,,40.59083,-105.14372,2467.7,2345.1,10.15,,,3.49
Data,239.0,764.04,22.91,43.74,4.41,176.76,40.59075,-105.14372,2471.1,2338.4,10.12,-0.25,4.41,3.52
Data,240.0,763.73,22.90,43.63,4.01,177.65,40.59073,-105.14374,2474.6,2340.2,10.06,-0.16,4.01,3.55
Data,241.0,763.42,22.89,43.53,3.53,178.53,40.59074,-105.14374,2478.2,2354.5,10.02,-0.09,3.53,3.57
Data,242.0,763.09,22.87,43.49,2.99,179.43,40.59075,-105.14375,2481.9,2365.2,9.99,-0.03,2.99,3.54
Data,243.0,762.78,22.86,43.47,2.42,180.46,40.59076,-105.14376,2485.5,2369.8,9.97,0.02,2.42,3.44
Data,244.0,762.48,22.85,43.43,1.83,181.79,40.59078,-105.14377,2488.9,2374.8,9.95,0.06,1.83,3.32
Data,245.0,762.20,22.85,43.38,1.23,183.93,40.59080,-105.14379,2492.1,2379.0,9.93,0.08,1.22,3.23
Data,246.0,761.93,22.84,43.30,0.63,189.23,40.59082,-105.14382,2495.2,2384.6,9.90,0.10,0.62,3.20
Data,247.0,761.66,22.84,43.18,0.12,249.40,40.59083,-105.14383,2498.3,2389.2,9.86,0.11,0.04,3.25
Data,248.0,761.37,22.84,43.00,0.53,347.75,40.59087,-105.14385,2501.6,2404.3,9.79,0.11,-0.51,3.34
Data,249.0,761.07,22.84,42.83,1.04,354.09,40.59091,-105.14385,2505.0,2420.8,9.73,0.11,-1.03,3.42
Data,250.0,760.76,22.83,42.69,1.49,356.20,40.59096,-105.14384,2508.6,2438.6,9.68,0.10,-1.49,3.47
Data,251.0,760.45,22.82,42.59,1.88,357.14,40.59100,-105.14382,2512.1,2447.5,9.64,0.09,-1.88,3.48
Data,252.0,760.15,22.81,42.52,2.18,357.55,40.59104,-105.14382,2515.6,2458.2,9.60,0.09,-2.18,3.46
Data,253.0,759.85,22.80,42.49,2.38,357.66,40.59112,-105.14381,2519.0,2480.6,9.58,0.10,-2.38,3.44
Data,254.0,759.56,22.79,42.47,2.49,357.57,40.59120,-105.14382,2522.4,2512.3,9.56,0.11,-2.49,3.43
Data,255.0,759.26,22.77,42.43,,,40.59133,-105.14385,2525.8,2547.0,9.54,,,3.43
Data,256.0,758.96,22.76,42.41,2.41,357.05,40.59136,-105.14386,2529.2,2553.3,9.51,0.12,-2.41,3.45
Data,257.0,758.66,22.74,42.37,2.26,356.69,40.59136,-105.14387,2532.7,2561.6,9.49,0.13,-2.25,3.46
Data,258.0,758.36,22.72,42.30,2.04,356.29,40.59134,-105.14388,2536.2,2561.6,9.44,0.13,-2.03,3.48
Data,259.0,758.05,22.71,42.20,1.76,355.85,40.59130,-105.14386,2539.7,2554.6,9.40,0.13,-1.76,3.49
Data,260.0,757.75,22.69,42.12,1.45,355.38,40.59130,-105.14386,2543.2,2562.2,9.36,0.12,-1.44,3.50
Data,261.0,757.44,22.68,42.07,1.10,354.85,40.59129,-105.14388,2546.7,2565.8,9.32,0.10,-1.09,3.51
Data,262.0,757.14,22.66,42.02,0.72,354.20,40.59129,-105.14390,2550.2,2568.0,9.29,0.07,-0.72,3.51
Data,263.0,756.83,22.65,41.99,0.34,353.06,40.59128,-105.14390,2553.7,2568.3,9.27,0.04,-0.33,3.51
Data,264.0,756.53,22.63,42.00,0.05,181.60,40.59127,-105.14389,2557.2,2568.8,9.26,0.00,0.05,3.51
Data,265.0,756.22,22.62,42.03,0.43,174.25,40.59125,-105.14388,2560.7,2570.4,9.25,-0.04,0.43,3.51
Data,266.0,755.92,22.60,42.07,0.79,173.25,40.59123,-105.14388,2564.2,2571.1,9.26,-0.09,0.79,3.51
Data,267.0,755.61,22.59,42.10,1.12,172.48,40.59116,-105.14389,2567.7,2566.9,9.26,-0.15,1.11,3.50
Data,268.0,755.31,22.58,42.10,,,40.59101,-105.14391,2571.2,2553.6,9.25,,,3.48
Data,269.0,755.01,22.57,42.10,,,40.59085,-105.14391,2574.7,2511.7,9.23,,,3.45
Data,270.0,754.71,22.55,42.10,,,40.59081,-105.14388,2578.1,2501.5,9.22,,,3.42
Data,271.0,754.41,22.54,42.10,1.98,169.77,40.59079,-105.14389,2581.6,2494.2,9.21,-0.35,1.95,3.39
Data,272.0,754.12,22.52,42.13,2.09,169.25,40.59079,-105.14390,2584.9,2498.9,9.20,-0.39,2.05,3.37
Data,273.0,753.83,22.50,42.17,2.16,168.82,40.59079,-105.14391,2588.3,2500.8,9.20,-0.42,2.12,3.39
Data,274.0,753.54,22.48,42.20,2.19,168.47,40.59077,-105.14391,2591.6,2501.2,9.19,-0.44,2.15,3.46
Data,275.0,753.24,22.47,42.20,2.19,168.20,40.59076,-105.14390,2595.1,2505.9,9.18,-0.45,2.15,3.57
Data,276.0,752.93,22.45,42.23,2.17,168.02,40.59075,-105.14388,2598.7,2510.5,9.17,-0.45,2.12,3.70
Data,277.0,752.60,22.44,42.27,2.13,167.91,40.59074,-105.14387,2602.5,2517.5,9.18,-0.45,2.09,3.80
Data,278.0,752.26,22.43,42.30,2.09,167.86,40.59073,-105.14387,2606.4,2523.6,9.17,-0.44,2.04,3.86
Data,279.0,751.92,22.41,42.33,2.04,167.85,40.59073,-105.14386,2610.4,2528.3,9.17,-0.43,1.99,3.85
Data,280.0,751.59,22.39,42.38,1.99,167.86,40.59072,-105.14387,2614.2,2535.1,9.17,-0.42,1.95,3.76
Data,281.0,751.27,22.37,42.43,1.96,167.82,40.59072,-105.14388,2617.9,2540.8,9.17,-0.41,1.92,3.65
Data,282.0,750.96,22.35,42.48,1.94,167.72,40.59071,-105.14389,2621.5,2542.9,9.17,-0.41,1.90,3.53
Data,283.0,750.66,22.33,42.51,1.95,167.50,40.59070,-105.14391,2624.9,2547.4,9.16,-0.42,1.90,3.43
Data,284.0,750.37,22.31,42.50,1.98,167.15,40.59070,-105.14392,2628.3,2550.9,9.14,-0.44,1.93,3.36
Data,285.0,750.09,22.30,42.48,2.04,166.73,40.59071,-105.14392,2631.6,2559.6,9.12,-0.47,1.98,3.34
Data,286.0,749.81,22.28,42.43,2.13,166.28,40.59074,-105.14393,2634.9,2577.9,9.09,-0.50,2.07,3.36
Data,287.0,749.51,22.27,42.37,2.24,165.89,40.59072,-105.14392,2638.3,2579.6,9.06,-0.55,2.17,3.40
Data,288.0,749.21,22.27,42.30,2.39,165.67,40.59070,-105.14390,2641.7,2582.1,9.03,-0.59,2.31,3.42
Data,289.0,748.91,22.26,42.23,2.56,165.65,40.59069,-105.14388,2645.2,2587.0,9.00,-0.63,2.48,3.44
Data,290.0,748.62,22.25,42.17,2.76,165.84,40.59069,-105.14386,2648.7,2591.3,8.97,-0.67,2.67,3.44
Data,291.0,748.32,22.24,42.12,2.98,166.21,40.59069,-105.14386,2652.1,2595.4,8.94,-0.71,2.89,3.44
Data,292.0,748.03,22.22,42.10,3.22,166.73,40.59068,-105.14387,2655.5,2597.2,8.91,-0.74,3.13,3.46
Data,294.0,747.43,22.17,42.09,3.73,167.92,40.59065,-105.14388,2662.5,2603.4,8.87,-0.78,3.64,3.52
Data,295.0,747.12,22.16,42.10,3.97,168.52,40.59057,-105.14388,2666.0,2590.6,8.86,-0.79,3.89,3.57
Data,296.0,746.82,22.14,42.11,4.19,169.10,40.59051,-105.14385,2669.6,2583.8,8.85,-0.79,4.11,3.62
Data,298.0,746.19,22.11,42.18,4.52,170.17,40.59038,-105.14385,2676.9,2572.5,8.84,-0.77,4.45,3.72
Data,299.0,745.87,22.09,42.20,,,40.59029,-105.14385,2680.7,2566.4,8.83,,,3.77
Data,300.0,745.54,22.06,42.20,4.69,170.99,40.59025,-105.14386,2684.5,2567.1,8.81,-0.73,4.63,3.78
Data,301.0,745.21,22.03,42.23,,,40.59025,-105.14386,2688.3,2572.5,8.79,,,3.77
Data,302.0,744.89,22.01,42.27,4.70,171.54,40.59024,-105.14386,2692.1,2568.8,8.78,-0.69,4.65,3.72
Data,303.0,744.57,21.98,42.30,4.63,171.73,40.59019,-105.14385,2695.8,2553.0,8.77,-0.67,4.59,3.66
Data,304.0,744.26,21.96,42.30,,,40.59011,-105.14385,2699.4,2536.0,8.75,,,3.61
Data,305.0,743.96,21.94,42.33,4.37,171.91,40.59002,-105.14386,2702.9,2507.6,8.74,-0.61,4.33,3.58
Data,306.0,743.65,21.92,42.37,,,40.58990,-105.14384,2706.5,2492.2,8.74,,,3.56
Data,307.0,743.35,21.90,42.40,3.94,171.87,40.58986,-105.14385,2710.1,2511.5,8.73,-0.56,3.91,3.57
Data,308.0,743.04,21.88,42.40,3.69,171.77,40.58986,-105.14385,2713.7,2512.3,8.71,-0.53,3.65,3.59
Data,309.0,742.73,21.85,42.43,3.42,171.64,40.58987,-105.14386,2717.3,2515.1,8.70,-0.50,3.38,3.63
Data,310.0,742.42,21.83,42.47,3.14,171.49,40.58989,-105.14385,2720.9,2515.6,8.69,-0.47,3.11,3.69
Data,311.0,742.11,21.79,42.50,2.87,171.34,40.58991,-105.14383,2724.6,2523.5,8.67,-0.43,2.84,3.78
Data,312.0,741.78,21.76,42.53,2.61,171.22,40.58994,-105.14384,2728.4,2531.3,8.64,-0.40,2.58,3.86
Data,313.0,741.44,21.72,42.60,2.37,171.17,40.58995,-105.14384,2732.3,2538.3,8.63,-0.36,2.34,3.94
Data,314.0,741.10,21.68,42.67,2.14,171.25,40.58997,-105.14384,2736.3,2550.2,8.62,-0.33,2.11,3.98
Data,315.0,740.76,21.65,42.72,1.93,171.52,40.58998,-105.14384,2740.4,2561.0,8.61,-0.28,1.91,3.99
Data,316.0,740.41,21.61,42.78,1.73,172.08,40.58999,-105.14384,2744.4,2571.1,8.59,-0.24,1.72,3.97
Data,317.0,740.08,21.58,42.83,1.55,173.06,40.59000,-105.14383,2748.4,2581.8,8.58,-0.19,1.54,3.95
Data,318.0,739.74,21.55,42.90,1.39,174.63,40.59002,-105.14383,2752.2,2593.9,8.58,-0.13,1.38,3.96
Data,319.0,739.41,21.52,42.97,1.24,176.97,40.59003,-105.14384,2756.2,2604.9,8.58,-0.07,1.24,4.02
Data,320.0,739.07,21.50,43.03,1.11,180.35,40.59005,-105.14386,2760.2,2617.5,8.58,0.01,1.11,4.12
Data,321.0,738.71,21.47,43.08,1.00,185.02,40.59007,-105.14388,2764.4,2629.4,8.57,0.09,0.99,4.25
Data,322.0,738.34,21.45,43.12,0.91,191.17,40.59009,-105.14390,2768.7,2638.7,8.57,0.18,0.89,4.39
Data,323.0,737.96,21.42,43.17,0.84,198.81,40.59012,-105.14390,2773.2,2647.7,8.56,0.27,0.80,4.51
Data,324.0,737.57,21.39,43.23,0.81,207.52,40.59014,-105.14388,2777.8,2655.0,8.55,0.37,0.72,4.59
Data,325.0,737.18,21.36,43.30,0.81,216.35,40.59016,-105.14385,2782.4,2663.1,8.54,0.48,0.65,4.62
Data,326.0,736.78,21.32,43.37,,,40.59024,-105.14383,2787.1,2682.1,8.53,,,4.61
Data,327.0,736.39,21.28,43.43,,,40.59036,-105.14383,2791.6,2707.4,8.51,,,4.55
Data,328.0,736.02,21.24,43.50,0.97,234.05,40.59042,-105.14386,2796.1,2718.1,8.50,0.79,0.57,4.46
Data,329.0,735.64,21.20,43.57,1.06,235.44,40.59044,-105.14389,2800.5,2725.6,8.49,0.87,0.60,4.36
Data,330.0,735.27,21.16,43.63,1.15,235.00,40.59045,-105.14392,2804.8,2733.6,8.47,0.95,0.66,4.23
Data,331.0,734.91,21.12,43.70,1.25,233.29,40.59045,-105.14392,2809.1,2739.5,8.46,1.00,0.75,4.05
Data,332.0,734.58,21.08,43.80,1.36,230.86,40.59045,-105.14391,2813.0,2746.2,8.46,1.05,0.86,3.87
Data,333.0,734.26,21.05,43.90,1.46,228.29,40.59045,-105.14388,2816.8,2751.5,8.46,1.09,0.97,3.72
Data,334.0,733.96,21.02,44.00,1.56,225.99,40.59044,-105.14387,2820.4,2753.9,8.47,1.12,1.08,3.62
Data,335.0,733.66,20.99,44.07,1.63,224.22,40.59039,-105.14388,2823.9,2745.7,8.47,1.14,1.17,3.59
Data,336.0,733.35,20.97,44.10,1.68,223.17,40.59032,-105.14388,2827.5,2727.4,8.46,1.15,1.23,3.62
Data,337.0,733.04,20.95,44.13,,,40.59022,-105.14392,2831.2,2722.1,8.44,,,3.68
Data,338.0,732.72,20.92,44.17,,,40.59011,-105.14396,2834.9,2714.6,8.43,,,3.76
Data,339.0,732.40,20.89,44.20,1.62,225.71,40.59006,-105.14399,2838.7,2714.5,8.41,1.16,1.13,3.83
Data,340.0,732.08,20.85,44.23,1.54,228.81,40.59006,-105.14401,2842.6,2717.4,8.39,1.16,1.01,3.89
Data,341.0,731.75,20.82,44.27,1.44,233.33,40.59007,-105.14401,2846.4,2716.9,8.37,1.15,0.86,3.94
Data,342.0,731.41,20.78,44.29,1.33,239.49,40.59012,-105.14402,2850.4,2731.2,8.34,1.15,0.68,3.96
Data,343.0,731.07,20.74,44.36,,,40.59019,-105.14407,2854.4,2745.1,8.32,,,3.93
Data,344.0,730.74,20.70,44.47,1.16,256.40,40.59025,-105.14408,2858.4,2756.4,8.33,1.13,0.27,3.87
Data,345.0,730.41,20.67,44.60,1.11,266.01,40.59028,-105.14407,2862.2,2764.0,8.34,1.10,0.08,3.78
Data,346.0,730.10,20.64,44.68,1.08,275.49,40.59030,-105.14408,2865.9,2767.9,8.34,1.07,-0.10,3.67
Data,347.0,729.80,20.61,44.70,1.07,284.25,40.59033,-105.14410,2869.5,2772.9,8.32,1.04,-0.26,3.61
Data,348.0,729.50,20.59,44.70,1.08,291.94,40.59034,-105.14412,2873.1,2778.0,8.30,1.00,-0.40,3.58
Data,349.0,729.20,20.56,44.70,1.09,298.52,40.59035,-105.14413,2876.6,2787.8,8.28,0.96,-0.52,3.59
Data,350.0,728.90,20.54,44.73,1.11,304.03,40.59036,-105.14413,2880.2,2793.6,8.27,0.92,-0.62,3.63
Data,351.0,728.58,20.52,44.77,1.14,308.51,40.59037,-105.14413,2883.9,2800.5,8.26,0.89,-0.71,3.67
Data,352.0,728.27,20.49,44.80,1.17,312.05,40.59037,-105.14413,2887.7,2806.3,8.25,0.87,-0.78,3.71
Data,353.0,727.95,20.47,44.80,1.20,314.74,40.59038,-105.14413,2891.4,2812.3,8.22,0.85,-0.85,3.75
Data,354.0,727.64,20.44,44.83,1.24,316.68,40.59040,-105.14414,2895.1,2817.4,8.20,0.85,-0.90,3.80
Data,355.0,727.33,20.40,44.87,1.27,317.97,40.59042,-105.14415,2898.8,2823.4,8.19,0.85,-0.94,3.86
Data,356.0,727.00,20.37,44.92,1.30,318.71,40.59043,-105.14415,2902.7,2829.8,8.17,0.86,-0.98,3.94
Data,357.0,726.66,20.33,44.97,1.33,319.08,40.59044,-105.14415,2906.8,2834.1,8.16,0.87,-1.01,3.97
Data,358.0,726.31,20.30,45.03,1.36,319.19,40.59046,-105.14416,2910.9,2839.7,8.14,0.89,-1.03,3.96
Data,359.0,725.98,20.26,45.08,1.40,319.20,40.59046,-105.14418,2914.9,2843.5,8.13,0.91,-1.06,3.90
Data,360.0,725.66,20.24,45.12,1.43,319.22,40.59047,-105.14420,2918.7,2848.9,8.12,0.93,-1.08,3.82
Data,361.0,725.35,20.21,45.18,1.46,319.35,40.59048,-105.14420,2922.4,2852.3,8.11,0.95,-1.11,3.77
Data,362.0,725.04,20.18,45.23,1.50,319.59,40.59049,-105.14419,2926.1,2856.3,8.10,0.97,-1.14,3.78
Data,363.0,724.72,20.16,45.29,1.53,319.91,40.59050,-105.14418,2929.8,2859.3,8.10,0.99,-1.17,3.81
Data,365.0,724.07,20.10,45.39,1.60,320.60,40.59053,-105.14420,2937.6,2869.7,8.08,1.01,-1.23,3.89
Data,366.0,723.74,20.08,45.43,1.62,320.87,40.59055,-105.14420,2941.6,2874.9,8.07,1.02,-1.26,3.88
Data,367.0,723.41,20.06,45.47,1.64,321.01,40.59057,-105.14422,2945.5,2879.0,8.06,1.03,-1.27,3.84
Data,368.0,723.09,20.03,45.50,1.64,321.03,40.59058,-105.14424,2949.3,2885.2,8.05,1.03,-1.28,3.78
Data,369.0,722.78,20.01,45.53,1.64,320.90,40.59059,-105.14426,2953.0,2888.4,8.03,1.03,-1.27,3.71
Data,370.0,722.47,19.98,45.57,1.62,320.59,40.59061,-105.14427,2956.7,2895.1,8.02,1.03,-1.25,3.67
Data,371.0,722.17,19.95,45.62,1.59,320.11,40.59061,-105.14427,2960.3,2898.6,8.01,1.02,-1.22,3.66
Data,372.0,721.86,19.91,45.67,1.56,319.41,40.59062,-105.14428,2963.9,2904.4,8.00,1.01,-1.18,3.70
Data,373.0,721.55,19.89,45.73,1.52,318.47,40.59063,-105.14429,2967.6,2909.6,7.99,1.01,-1.14,3.77
Data,374.0,721.24,19.86,45.80,1.47,317.24,40.59064,-105.14430,2971.4,2915.9,7.98,1.00,-1.08,3.86
Data,375.0,720.90,19.82,45.88,1.42,315.65,40.59065,-105.14431,2975.4,2921.5,7.98,0.99,-1.01,3.93
Data,376.0,720.57,19.79,45.93,1.36,313.65,40.59067,-105.14433,2979.4,2927.0,7.97,0.98,-0.94,3.96
Data,377.0,720.23,19.76,45.97,1.30,311.17,40.59067,-105.14433,2983.4,2930.6,7.95,0.98,-0.86,3.95
Data,378.0,719.90,19.73,45.97,1.24,308.17,40.59068,-105.14434,2987.4,2935.9,7.92,0.97,-0.77,3.91
Data,379.0,719.58,19.70,45.96,1.18,304.64,40.59067,-105.14435,2991.2,2938.9,7.89,0.97,-0.67,3.88
Data,380.0,719.27,19.66,45.97,1.13,300.60,40.59067,-105.14435,2995.0,2942.7,7.86,0.97,-0.57,3.88
Data,381.0,718.94,19.63,45.99,1.08,296.10,40.59067,-105.14435,2998.9,2947.5,7.84,0.97,-0.48,3.91
Data,382.0,718.62,19.60,46.00,1.04,291.21,40.59068,-105.14437,3002.8,2954.0,7.81,0.97,-0.38,3.97
Data,383.0,718.28,19.57,46.03,1.01,285.99,40.59068,-105.14440,3006.8,2958.2,7.79,0.97,-0.28,4.02
Data,384.0,717.94,19.54,46.07,0.98,280.49,40.59068,-105.14441,3010.9,2961.7,7.77,0.96,-0.18,4.05
Data,385.0,717.60,19.51,46.10,0.96,274.80,40.59068,-105.14441,3015.0,2965.6,7.76,0.95,-0.08,4.04
Data,386.0,717.26,19.48,46.13,0.95,269.07,40.59069,-105.14440,3019.1,2970.9,7.74,0.95,0.02,3.99
Data,387.0,716.93,19.46,46.17,0.94,263.51,40.59069,-105.14440,3023.0,2975.6,7.74,0.93,0.11,3.91
Data,388.0,716.61,19.44,46.20,0.94,258.34,40.59067,-105.14442,3026.9,2977.4,7.72,0.92,0.19,3.85
Data,389.0,716.30,19.41,46.23,0.95,253.73,40.59066,-105.14443,3030.6,2981.2,7.71,0.91,0.27,3.80
Data,390.0,715.99,19.39,46.30,0.96,249.81,40.59065,-105.14444,3034.4,2985.2,7.71,0.90,0.33,3.77
Data,391.0,715.67,19.36,46.37,0.98,246.65,40.59065,-105.14445,3038.2,2988.7,7.71,0.90,0.39,3.76
Data,392.0,715.36,19.33,46.43,0.99,244.24,40.59065,-105.14446,3041.9,2993.2,7.70,0.89,0.43,3.74
Data,393.0,715.05,19.30,46.48,1.00,242.60,40.59064,-105.14447,3045.7,2996.3,7.69,0.89,0.46,3.72
Data,394.0,714.74,19.27,46.53,1.01,241.68,40.59064,-105.14447,3049.4,3001.1,7.68,0.89,0.48,3.70
Data,395.0,714.43,19.24,46.58,1.01,241.45,40.59065,-105.14448,3053.1,3005.7,7.66,0.89,0.48,3.68
Data,396.0,714.13,19.20,46.62,1.01,241.87,40.59065,-105.14448,3056.8,3010.8,7.64,0.89,0.48,3.67
Data,397.0,713.83,19.17,46.67,1.01,242.88,40.59064,-105.14449,3060.4,3014.7,7.62,0.90,0.46,3.68
Data,398.0,713.52,19.14,46.73,1.01,244.44,40.59064,-105.14449,3064.1,3018.7,7.61,0.91,0.44,3.70
Data,399.0,713.21,19.11,46.80,1.01,246.54,40.59063,-105.14449,3067.8,3022.1,7.61,0.92,0.40,3.73
Data,400.0,712.90,19.08,46.87,1.00,249.16,40.59063,-105.14450,3071.6,3023.8,7.60,0.93,0.36,3.76
Data,401.0,712.59,19.05,46.93,0.99,252.30,40.59063,-105.14451,3075.3,3027.3,7.59,0.94,0.30,3.78
Data,402.0,712.27,19.01,46.98,0.98,255.99,40.59063,-105.14453,3079.1,3032.3,7.57,0.95,0.24,3.78
Data,403.0,711.96,18.97,47.03,0.96,260.24,40.59062,-105.14453,3082.9,3037.2,7.55,0.95,0.16,3.75
Data,404.0,711.65,18.94,47.08,0.94,265.09,40.59060,-105.14451,3086.7,3041.4,7.54,0.94,0.08,3.69
Data,405.0,711.34,18.90,47.13,0.93,270.48,40.59060,-105.14450,3090.4,3045.3,7.52,0.93,-0.01,3.62
Data,406.0,711.04,18.88,47.18,0.93,276.28,40.59059,-105.14450,3094.0,3048.9,7.51,0.92,-0.10,3.58
Data,407.0,710.76,18.85,47.23,0.93,282.20,40.59059,-105.14451,3097.5,3051.4,7.51,0.91,-0.20,3.57
Data,408.0,710.47,18.84,47.25,0.95,287.92,40.59059,-105.14451,3100.9,3055.1,7.50,0.90,-0.29,3.65
Data,409.0,710.17,18.82,47.26,0.98,293.10,40.59060,-105.14450,3104.6,3059.1,7.48,0.90,-0.38,3.79
Data,410.0,709.85,18.79,47.27,1.01,297.48,40.59061,-105.14449,3108.5,3063.3,7.46,0.90,-0.47,3.92
Data,411.0,709.51,18.76,47.29,1.05,300.87,40.59063,-105.14449,3112.6,3068.4,7.44,0.90,-0.54,4.01
Data,412.0,709.17,18.73,47.33,1.09,303.22,40.59063,-105.14451,3116.7,3072.5,7.42,0.91,-0.59,4.02
Data,413.0,708.83,18.69,47.40,1.11,304.66,40.59061,-105.14452,3120.8,3075.2,7.41,0.92,-0.63,3.94
Data,414.0,708.51,18.66,47.47,1.14,305.33,40.59060,-105.14453,3124.6,3078.9,7.40,0.93,-0.66,3.85
Data,415.0,708.21,18.63,47.50,1.15,305.30,40.59059,-105.14454,3128.4,3082.3,7.38,0.94,-0.66,3.75
Data,416.0,707.90,18.61,47.50,1.15,304.67,40.59059,-105.14455,3132.0,3085.2,7.36,0.95,-0.65,3.68
Data,417.0,707.60,18.59,47.50,1.15,303.47,40.59058,-105.14456,3135.7,3088.2,7.34,0.96,-0.63,3.64
Data,418.0,707.30,18.56,47.53,1.13,301.75,40.59057,-105.14458,3139.3,3091.7,7.33,0.96,-0.60,3.63
