FileFormat,CSV
Data,188.0,777.85,24.79,41.20,1.00,239.10,40.59120,-105.14376,2322.2,2298.6,10.94,0.86,0.52,3.40
Data,189.0,777.55,24.78,41.20,1.03,237.57,40.59120,-105.14376,2325.6,2301.3,10.92,0.87,0.55,3.34
Data,190.0,777.26,24.76,41.23,1.06,236.23,40.59119,-105.14378,2328.9,2304.9,10.92,0.88,0.59,3.31
Data,191.0,776.97,24.74,41.27,1.09,235.02,40.59119,-105.14379,2332.1,2308.3,10.91,0.89,0.62,3.31
Data,192.0,776.68,24.72,41.30,1.12,233.88,40.59118,-105.14380,2335.4,2311.6,10.91,0.91,0.66,3.34
Data,193.0,776.39,24.71,41.33,1.16,232.78,40.59118,-105.14380,2338.8,2314.6,10.91,0.92,0.70,3.40
Data,194.0,776.08,24.69,41.35,1.20,231.67,40.59117,-105.14382,2342.2,2318.1,10.90,0.94,0.74,3.46
Data,195.0,775.76,24.67,41.35,1.23,230.50,40.59116,-105.14382,2345.8,2321.7,10.88,0.95,0.79,3.51
Data,196.0,775.45,24.65,41.35,1.27,229.25,40.59116,-105.14384,2349.3,2325.4,10.86,0.96,0.83,3.55
Data,197.0,775.14,24.62,41.35,1.31,227.87,40.59115,-105.14386,2352.8,2329.6,10.84,0.97,0.88,3.57
Data,198.0,774.82,24.59,41.37,1.34,226.34,40.59114,-105.14387,2356.4,2332.8,10.82,0.97,0.93,3.58
Data,199.0,774.50,24.56,41.42,1.38,224.67,40.59114,-105.14388,2360.0,2337.1,10.81,0.97,0.98,3.59
Data,200.0,774.19,24.53,41.47,1.41,222.84,40.59113,-105.14390,2363.6,2340.4,10.80,0.96,1.03,3.59
Data,201.0,773.87,24.51,41.52,1.44,220.90,40.59113,-105.14391,2367.2,2344.5,10.80,0.94,1.09,3.60
Data,202.0,773.56,24.48,41.58,1.47,218.86,40.59111,-105.14392,2370.8,2348.2,10.79,0.92,1.14,3.61
Data,203.0,773.24,24.45,41.63,1.49,216.79,40.59111,-105.14393,2374.4,2351.3,10.79,0.89,1.19,3.60
Data,204.0,772.92,24.43,41.67,1.51,214.70,40.59109,-105.14394,2378.0,2355.8,10.78,0.86,1.24,3.57
Data,205.0,772.60,24.40,41.70,1.52,212.61,40.59107,-105.14395,2381.7,2358.4,10.77,0.82,1.28,3.51
Data,206.0,772.29,24.38,41.73,1.53,210.54,40.59106,-105.14396,2385.1,2361.6,10.76,0.78,1.32,3.44
Data,207.0,772.00,24.36,41.77,1.54,208.49,40.59105,-105.14398,2388.5,2365.2,10.75,0.73,1.35,3.41
Data,208.0,771.70,24.34,41.82,1.54,206.44,40.59104,-105.14399,2391.8,2368.9,10.75,0.68,1.38,3.41
Data,209.0,771.41,24.32,41.87,1.53,204.40,40.59102,-105.14400,2395.2,2371.8,10.75,0.63,1.40,3.46
Data,210.0,771.10,24.29,41.92,1.53,202.39,40.59102,-105.14400,2398.7,2375.1,10.74,0.58,1.41,3.53
Data,211.0,770.78,24.26,41.98,1.52,200.46,40.59100,-105.14401,2402.3,2377.7,10.73,0.53,1.43,3.59
Data,212.0,770.46,24.22,42.05,1.52,198.65,40.59099,-105.14401,2406.0,2381.1,10.72,0.49,1.44,3.60
Data,213.0,770.13,24.18,42.14,1.51,197.04,40.59098,-105.14401,2409.6,2384.9,10.72,0.44,1.45,3.57
Data,214.0,769.82,24.14,42.23,1.51,195.68,40.59097,-105.14402,2413.2,2388.3,10.72,0.41,1.45,3.50
Data,215.0,769.52,24.11,42.30,1.51,194.63,40.59095,-105.14402,2416.6,2391.4,10.71,0.38,1.46,3.44
Data,216.0,769.23,24.08,42.37,1.50,193.92,40.59094,-105.14403,2420.0,2394.2,10.71,0.36,1.46,3.41
Data,217.0,768.93,24.05,42.43,1.50,193.58,40.59093,-105.14403,2423.3,2397.9,10.70,0.35,1.46,3.40
Data,218.0,768.63,24.02,42.47,1.50,193.65,40.59091,-105.14403,2426.7,2401.1,10.69,0.35,1.45,3.43
Data,219.0,768.33,23.99,42.52,1.49,194.14,40.59090,-105.14403,2430.2,2403.9,10.68,0.36,1.45,3.44
Data,220.0,768.02,23.96,42.60,1.48,195.04,40.59089,-105.14403,2433.7,2407.7,10.68,0.39,1.43,3.44
Data,221.0,767.72,23.93,42.70,1.48,196.34,40.59087,-105.14403,2437.1,2411.1,10.68,0.42,1.42,3.41
Data,222.0,767.42,23.90,42.80,1.47,197.97,40.59087,-105.14404,2440.5,2415.0,10.69,0.45,1.40,3.35
Data,223.0,767.13,23.87,42.87,1.46,199.87,40.59086,-105.14403,2443.9,2418.4,10.69,0.50,1.37,3.30
Data,224.0,766.85,23.84,42.93,1.45,201.94,40.59084,-105.14405,2447.1,2420.2,10.69,0.54,1.34,3.26
Data,225.0,766.57,23.82,43.00,1.43,204.09,40.59083,-105.14406,2450.3,2423.2,10.69,0.59,1.31,3.26
Data,226.0,766.28,23.79,43.07,1.42,206.22,40.59081,-105.14407,2453.5,2426.9,10.69,0.63,1.27,3.29
Data,227.0,765.99,23.78,43.10,1.40,208.22,40.59080,-105.14409,2456.9,2430.2,10.68,0.66,1.23,3.34
Data,228.0,765.69,23.76,43.13,1.37,209.99,40.59079,-105.14411,2460.3,2433.3,10.68,0.68,1.19,3.39
Data,229.0,765.39,23.74,43.18,1.34,211.47,40.59078,-105.14412,2463.7,2437.1,10.68,0.70,1.14,3.43
Data,230.0,765.09,23.72,43.20,1.31,212.60,40.59078,-105.14414,2467.2,2440.5,10.66,0.71,1.10,3.44
Data,231.0,764.79,23.70,43.18,1.28,213.33,40.59077,-105.14415,2470.6,2444.2,10.64,0.70,1.07,3.46
Data,232.0,764.49,23.68,43.13,1.25,213.63,40.59077,-105.14415,2474.0,2447.7,10.61,0.69,1.04,3.47
Data,233.0,764.19,23.66,43.08,1.22,213.50,40.59076,-105.14416,2477.5,2450.7,10.57,0.67,1.02,3.48
Data,234.0,763.88,23.64,43.03,1.20,212.93,40.59075,-105.14416,2481.0,2454.6,10.54,0.65,1.00,3.50
Data,235.0,763.57,23.63,42.98,1.17,211.96,40.59074,-105.14417,2484.5,2456.7,10.50,0.62,1.00,3.50
Data,236.0,763.26,23.61,42.90,1.15,210.60,40.59074,-105.14417,2488.0,2460.8,10.46,0.59,0.99,3.48
Data,237.0,762.96,23.59,42.80,1.13,208.87,40.59073,-105.14418,2491.5,2466.2,10.41,0.55,0.99,3.45
Data,238.0,762.66,23.57,42.70,1.11,206.80,40.59072,-105.14418,2494.9,2469.8,10.35,0.50,0.99,3.41
Data,239.0,762.37,23.54,42.60,1.09,204.38,40.59071,-105.14419,2498.3,2473.5,10.30,0.45,1.00,3.40
Data,240.0,762.08,23.52,42.50,1.07,201.64,40.59069,-105.14419,2501.7,2477.2,10.24,0.40,1.00,3.42
Data,241.0,761.78,23.51,42.40,1.05,198.58,40.59068,-105.14421,2505.1,2481.1,10.19,0.33,1.00,3.45
Data,242.0,761.47,23.49,42.33,1.03,195.27,40.59067,-105.14421,2508.5,2484.6,10.16,0.27,0.99,3.49
Data,243.0,761.16,23.49,42.27,1.01,191.83,40.59066,-105.14421,2512.1,2487.4,10.13,0.21,0.99,3.52
Data,244.0,760.85,23.48,42.22,0.99,188.37,40.59066,-105.14421,2515.7,2491.4,10.11,0.14,0.98,3.52
Data,245.0,760.55,23.48,42.17,0.98,185.04,40.59065,-105.14420,2519.2,2495.0,10.09,0.09,0.98,3.50
Data,246.0,760.24,23.48,42.12,0.97,181.99,40.59065,-105.14419,2522.7,2498.2,10.07,0.03,0.97,3.48
Data,247.0,759.94,23.47,42.10,0.97,179.33,40.59064,-105.14418,2526.1,2501.7,10.06,-0.01,0.97,3.48
Data,248.0,759.65,23.46,42.09,0.97,177.08,40.59063,-105.14418,2529.5,2504.6,10.05,-0.05,0.97,3.50
Data,249.0,759.34,23.44,42.07,0.97,175.27,40.59062,-105.14418,2533.0,2508.1,10.02,-0.08,0.97,3.54
Data,250.0,759.03,23.42,42.06,0.98,173.86,40.59062,-105.14417,2536.6,2511.6,10.00,-0.10,0.97,3.57
Data,251.0,758.72,23.40,42.08,0.98,172.80,40.59061,-105.14418,2540.2,2514.4,9.99,-0.12,0.98,3.58
Data,252.0,758.40,23.38,42.07,0.99,172.03,40.59060,-105.14418,2543.9,2518.2,9.96,-0.14,0.98,3.57
Data,253.0,758.09,23.36,42.00,1.00,171.51,40.59059,-105.14418,2547.4,2521.2,9.92,-0.15,0.99,3.53
Data,254.0,757.79,23.35,41.90,1.00,171.20,40.59058,-105.14419,2550.9,2525.4,9.88,-0.15,0.99,3.49
Data,255.0,757.49,23.34,41.83,1.01,171.08,40.59057,-105.14418,2554.4,2528.2,9.84,-0.16,1.00,3.44
Data,256.0,757.19,23.33,41.80,1.02,171.12,40.59056,-105.14419,2557.8,2531.0,9.83,-0.16,1.01,3.41
Data,257.0,756.90,23.33,41.79,1.03,171.31,40.59056,-105.14418,2561.2,2534.3,9.82,-0.15,1.01,3.38
Data,258.0,756.61,23.32,41.77,1.03,171.59,40.59055,-105.14418,2564.6,2537.5,9.80,-0.15,1.02,3.37
Data,259.0,756.32,23.31,41.73,1.05,171.92,40.59055,-105.14418,2567.9,2540.5,9.78,-0.15,1.04,3.39
Data,260.0,756.02,23.29,41.70,1.06,172.25,40.59054,-105.14417,2571.3,2544.4,9.75,-0.14,1.05,3.44
Data,261.0,755.72,23.27,41.69,1.07,172.53,40.59053,-105.14418,2574.7,2547.6,9.73,-0.14,1.07,3.51
Data,262.0,755.42,23.25,41.69,1.09,172.74,40.59053,-105.14417,2578.3,2551.1,9.71,-0.14,1.08,3.59
Data,263.0,755.10,23.23,41.70,1.11,172.84,40.59051,-105.14418,2582.0,2554.3,9.70,-0.14,1.10,3.66
Data,264.0,754.78,23.21,41.73,1.12,172.80,40.59051,-105.14418,2585.7,2557.8,9.69,-0.14,1.11,3.70
Data,265.0,754.46,23.19,41.77,1.13,172.58,40.59049,-105.14418,2589.4,2561.5,9.69,-0.15,1.12,3.73
Data,266.0,754.14,23.18,41.80,1.14,172.16,40.59047,-105.14419,2593.1,2564.0,9.68,-0.16,1.13,3.74
Data,267.0,753.81,23.16,41.83,1.14,171.52,40.59047,-105.14419,2596.8,2568.0,9.68,-0.17,1.13,3.73
Data,268.0,753.49,23.14,41.87,1.14,170.65,40.59045,-105.14419,2600.6,2572.3,9.67,-0.18,1.12,3.71
Data,269.0,753.17,23.11,41.90,1.13,169.56,40.59044,-105.14419,2604.3,2575.1,9.66,-0.21,1.11,3.67
Data,270.0,752.85,23.09,41.93,1.13,168.26,40.59043,-105.14419,2607.9,2579.0,9.65,-0.23,1.10,3.64
Data,271.0,752.54,23.06,41.97,1.12,166.81,40.59042,-105.14418,2611.6,2582.7,9.64,-0.25,1.09,3.62
Data,272.0,752.23,23.04,42.00,1.11,165.29,40.59041,-105.14419,2615.2,2586.1,9.63,-0.28,1.07,3.61
Data,273.0,751.92,23.03,42.03,1.10,163.79,40.59041,-105.14418,2618.8,2590.0,9.63,-0.31,1.06,3.62
Data,274.0,751.61,23.02,42.07,1.10,162.44,40.59040,-105.14417,2622.4,2593.1,9.63,-0.33,1.05,3.65
Data,275.0,751.30,23.00,42.10,1.10,161.32,40.59039,-105.14417,2626.0,2595.8,9.63,-0.35,1.04,3.69
Data,276.0,750.98,22.98,42.13,1.10,160.52,40.59039,-105.14417,2629.7,2599.9,9.62,-0.37,1.04,3.73
Data,277.0,750.65,22.96,42.17,1.11,160.04,40.59038,-105.14416,2633.5,2604.2,9.61,-0.38,1.04,3.76
Data,278.0,750.33,22.93,42.21,1.12,159.89,40.59037,-105.14416,2637.3,2607.7,9.60,-0.38,1.05,3.78
Data,279.0,750.00,22.91,42.26,1.13,160.01,40.59037,-105.14416,2641.1,2611.6,9.60,-0.39,1.06,3.77
Data,280.0,749.68,22.88,42.32,1.14,160.34,40.59035,-105.14415,2644.9,2615.2,9.60,-0.38,1.07,3.74
Data,281.0,749.35,22.86,42.30,1.15,160.81,40.59034,-105.14416,2648.6,2618.1,9.57,-0.38,1.08,3.69
Data,282.0,749.04,22.84,42.21,1.15,161.36,40.59033,-105.14415,2652.2,2622.2,9.52,-0.37,1.09,3.64
Data,283.0,748.73,22.82,42.13,1.16,161.94,40.59032,-105.14415,2655.8,2625.7,9.47,-0.36,1.10,3.59
Data,284.0,748.43,22.80,42.09,1.16,162.52,40.59031,-105.14415,2659.4,2629.9,9.44,-0.35,1.11,3.55
Data,285.0,748.13,22.78,42.10,1.17,163.06,40.59030,-105.14415,2662.9,2633.3,9.42,-0.34,1.12,3.52
Data,286.0,747.82,22.75,42.13,1.17,163.53,40.59030,-105.14414,2666.4,2636.9,9.41,-0.33,1.12,3.49
Data,287.0,747.52,22.73,42.14,1.17,163.93,40.59028,-105.14416,2669.9,2643.1,9.40,-0.32,1.12,3.45
Data,288.0,747.23,22.71,42.10,1.17,164.23,40.59028,-105.14416,2673.3,2646.9,9.37,-0.32,1.12,3.41
Data,289.0,746.94,22.70,42.06,1.16,164.42,40.59027,-105.14415,2676.7,2649.7,9.34,-0.31,1.12,3.37
Data,290.0,746.65,22.68,42.04,1.16,164.51,40.59026,-105.14415,2680.1,2652.4,9.32,-0.31,1.12,3.33
Data,291.0,746.37,22.67,42.02,1.15,164.53,40.59025,-105.14416,2683.4,2655.6,9.30,-0.31,1.11,3.30
Data,292.0,746.09,22.65,42.03,1.14,164.52,40.59025,-105.14415,2686.7,2659.2,9.29,-0.30,1.10,3.30
Data,293.0,745.81,22.64,42.07,1.12,164.53,40.59023,-105.14415,2689.9,2661.8,9.29,-0.30,1.08,3.33
Data,294.0,745.52,22.62,42.10,1.11,164.61,40.59022,-105.14415,2693.3,2663.8,9.28,-0.29,1.07,3.39
Data,295.0,745.23,22.61,42.10,1.08,164.82,40.59022,-105.14415,2696.7,2667.2,9.27,-0.28,1.05,3.45
Data,296.0,744.93,22.59,42.10,1.06,165.24,40.59020,-105.14414,2700.2,2670.9,9.25,-0.27,1.03,3.51
Data,297.0,744.62,22.57,42.10,1.03,165.92,40.59019,-105.14414,2703.8,2673.9,9.24,-0.25,1.00,3.55
Data,298.0,744.31,22.55,42.10,1.00,166.92,40.59019,-105.14414,2707.4,2677.2,9.22,-0.23,0.98,3.57
Data,299.0,744.01,22.54,42.13,0.97,168.31,40.59018,-105.14413,2710.9,2680.5,9.21,-0.20,0.95,3.58
Data,300.0,743.70,22.52,42.17,0.93,170.13,40.59017,-105.14413,2714.5,2684.4,9.21,-0.16,0.92,3.58
Data,301.0,743.40,22.50,42.20,0.90,172.42,40.59017,-105.14413,2718.1,2687.5,9.21,-0.12,0.89,3.58
Data,302.0,743.09,22.48,42.23,0.86,175.19,40.59016,-105.14413,2721.7,2691.4,9.20,-0.07,0.86,3.58
Data,303.0,742.79,22.46,42.27,0.82,178.45,40.59015,-105.14414,2725.3,2694.8,9.20,-0.02,0.82,3.60
Data,304.0,742.48,22.45,42.30,0.78,182.23,40.59015,-105.14414,2728.9,2698.3,9.19,0.03,0.78,3.64
Data,305.0,742.17,22.43,42.30,0.75,186.56,40.59014,-105.14413,2732.5,2701.8,9.18,0.09,0.74,3.71
Data,306.0,741.85,22.41,42.30,0.71,191.50,40.59013,-105.14415,2736.2,2705.3,9.16,0.14,0.70,3.80
Data,307.0,741.53,22.39,42.33,0.68,197.11,40.59014,-105.14414,2740.0,2709.5,9.15,0.20,0.65,3.90
Data,308.0,741.19,22.37,42.37,0.65,203.46,40.59013,-105.14414,2744.0,2713.9,9.14,0.26,0.60,3.97
Data,309.0,740.84,22.34,42.40,0.63,210.46,40.59013,-105.14415,2748.1,2717.2,9.13,0.32,0.54,4.01
Data,310.0,740.50,22.32,42.43,0.62,217.99,40.59013,-105.14414,2752.1,2721.7,9.12,0.38,0.49,3.99
Data,311.0,740.16,22.29,42.47,0.61,225.84,40.59012,-105.14415,2756.1,2725.8,9.11,0.44,0.43,3.95
Data,312.0,739.83,22.26,42.52,0.62,233.79,40.59012,-105.14415,2760.0,2730.0,9.10,0.50,0.36,3.90
Data,313.0,739.50,22.23,42.57,0.63,241.62,40.59012,-105.14415,2763.8,2732.3,9.09,0.55,0.30,3.86
Data,314.0,739.18,22.19,42.63,0.64,249.14,40.59012,-105.14416,2767.6,2736.5,9.07,0.60,0.23,3.84
Data,315.0,738.85,22.16,42.70,0.67,256.22,40.59011,-105.14416,2771.5,2739.7,9.07,0.65,0.16,3.82
Data,316.0,738.52,22.13,42.77,0.70,262.76,40.59011,-105.14417,2775.4,2743.3,9.07,0.69,0.09,3.77
Data,317.0,738.20,22.10,42.83,0.72,268.62,40.59011,-105.14418,2779.1,2746.9,9.06,0.72,0.02,3.71
Data,318.0,737.89,22.08,42.87,0.75,273.76,40.59011,-105.14420,2782.8,2751.1,9.06,0.75,-0.05,3.65
Data,319.0,737.59,22.06,42.90,0.77,278.19,40.59012,-105.14421,2786.4,2754.4,9.05,0.76,-0.11,3.60
Data,320.0,737.28,22.04,42.93,0.79,281.91,40.59013,-105.14423,2789.9,2758.2,9.04,0.77,-0.16,3.57
Data,321.0,736.98,22.02,42.97,0.79,284.95,40.59013,-105.14423,2793.5,2762.0,9.04,0.77,-0.20,3.56
Data,322.0,736.68,22.00,43.02,0.80,287.40,40.59014,-105.14424,2797.1,2766.3,9.03,0.76,-0.24,3.56
Data,323.0,736.38,21.97,43.07,0.80,289.35,40.59013,-105.14424,2800.6,2768.7,9.02,0.75,-0.26,3.57
Data,324.0,736.08,21.94,43.12,0.79,290.87,40.59014,-105.14424,2804.2,2772.8,9.01,0.74,-0.28,3.59
Data,325.0,735.77,21.90,43.18,0.79,292.06,40.59014,-105.14425,2807.8,2777.6,9.00,0.73,-0.30,3.63
Data,326.0,735.46,21.86,43.25,0.79,293.04,40.59014,-105.14425,2811.5,2781.4,8.99,0.73,-0.31,3.67
Data,327.0,735.14,21.82,43.35,0.79,293.90,40.59013,-105.14425,2815.2,2784.8,8.98,0.72,-0.32,3.71
Data,328.0,734.83,21.78,43.43,0.79,294.78,40.59014,-105.14425,2818.9,2788.1,8.97,0.72,-0.33,3.75
Data,329.0,734.51,21.73,43.47,0.79,295.80,40.59013,-105.14425,2822.6,2791.8,8.94,0.71,-0.34,3.77
Data,330.0,734.19,21.68,43.50,0.80,296.97,40.59014,-105.14427,2826.4,2794.7,8.91,0.71,-0.36,3.79
Data,331.0,733.87,21.64,43.56,0.81,298.29,40.59014,-105.14427,2830.2,2797.7,8.88,0.71,-0.38,3.79
Data,332.0,733.55,21.59,43.67,0.82,299.75,40.59014,-105.14428,2834.1,2801.9,8.88,0.71,-0.41,3.76
Data,333.0,733.23,21.55,43.77,0.83,301.31,40.59015,-105.14430,2837.8,2806.1,8.87,0.71,-0.43,3.70
Data,334.0,732.92,21.51,43.83,0.84,302.92,40.59016,-105.14430,2841.5,2809.8,8.86,0.71,-0.46,3.64
Data,335.0,732.62,21.48,43.90,0.86,304.52,40.59016,-105.14430,2845.1,2812.8,8.86,0.71,-0.49,3.60
Data,336.0,732.32,21.45,43.97,0.88,306.06,40.59016,-105.14431,2848.6,2815.6,8.85,0.71,-0.52,3.59
Data,337.0,732.02,21.42,44.03,0.90,307.48,40.59017,-105.14432,2852.2,2819.6,8.84,0.71,-0.55,3.60
Data,338.0,731.71,21.38,44.10,0.93,308.72,40.59018,-105.14431,2855.8,2822.9,8.83,0.72,-0.58,3.62
Data,339.0,731.41,21.35,44.17,0.95,309.76,40.59018,-105.14432,2859.4,2827.1,8.82,0.73,-0.61,3.64
Data,340.0,731.10,21.31,44.23,0.99,310.61,40.59018,-105.14433,2863.1,2830.7,8.81,0.75,-0.64,3.64
Data,341.0,730.79,21.28,44.30,1.02,311.32,40.59019,-105.14432,2866.8,2834.6,8.81,0.77,-0.67,3.63
Data,342.0,730.48,21.25,44.37,1.05,311.94,40.59018,-105.14434,2870.4,2838.9,8.80,0.78,-0.70,3.60
Data,343.0,730.18,21.23,44.43,1.08,312.53,40.59019,-105.14435,2874.0,2841.5,8.80,0.80,-0.73,3.57
Data,344.0,729.88,21.20,44.47,1.11,313.13,40.59020,-105.14435,2877.5,2844.8,8.79,0.81,-0.76,3.57
Data,345.0,729.58,21.18,44.50,1.14,313.77,40.59020,-105.14437,2881.1,2847.6,8.78,0.82,-0.79,3.60
Data,346.0,729.28,21.16,44.53,1.16,314.46,40.59022,-105.14438,2884.6,2851.1,8.77,0.83,-0.81,3.65
Data,347.0,728.97,21.14,44.57,1.17,315.17,40.59022,-105.14439,2888.3,2854.8,8.77,0.82,-0.83,3.73
Data,348.0,728.65,21.11,44.63,1.18,315.87,40.59023,-105.14441,2892.1,2858.6,8.76,0.82,-0.84,3.79
Data,349.0,728.33,21.09,44.67,1.17,316.49,40.59024,-105.14441,2896.0,2862.7,8.75,0.81,-0.85,3.80
Data,350.0,728.00,21.05,44.70,1.17,316.97,40.59025,-105.14442,2899.8,2865.9,8.73,0.80,-0.85,3.78
Data,351.0,727.69,21.02,44.70,1.16,317.23,40.59025,-105.14443,2903.6,2869.5,8.70,0.79,-0.85,3.71
Data,352.0,727.38,20.98,44.73,1.15,317.22,40.59026,-105.14444,2907.2,2872.8,8.67,0.78,-0.84,3.65
Data,353.0,727.08,20.95,44.80,1.13,316.89,40.59027,-105.14444,2910.8,2876.2,8.67,0.77,-0.82,3.61
Data,354.0,726.78,20.92,44.87,1.11,316.20,40.59027,-105.14446,2914.4,2879.6,8.66,0.77,-0.80,3.59
Data,355.0,726.48,20.90,44.90,1.10,315.14,40.59028,-105.14446,2918.0,2882.8,8.65,0.77,-0.78,3.59
Data,356.0,726.18,20.87,44.90,1.08,313.67,40.59028,-105.14447,2921.6,2887.1,8.63,0.78,-0.75,3.60
Data,357.0,725.87,20.84,44.93,1.07,311.81,40.59029,-105.14448,2925.2,2890.6,8.61,0.80,-0.71,3.62
Data,358.0,725.57,20.82,44.97,1.05,309.56,40.59029,-105.14448,2928.9,2894.0,8.60,0.81,-0.67,3.64
Data,359.0,725.26,20.79,45.03,1.04,306.93,40.59030,-105.14449,2932.5,2897.5,8.60,0.83,-0.63,3.64
Data,360.0,724.96,20.76,45.10,1.04,303.99,40.59031,-105.14449,2936.2,2900.9,8.59,0.86,-0.58,3.65
Data,361.0,724.65,20.74,45.17,1.03,300.78,40.59031,-105.14450,2939.8,2904.9,8.59,0.88,-0.53,3.66
Data,362.0,724.34,20.71,45.20,1.03,297.38,40.59031,-105.14452,2943.5,2908.1,8.58,0.91,-0.47,3.69
Data,363.0,724.03,20.69,45.23,1.03,293.85,40.59032,-105.14452,2947.2,2911.1,8.57,0.94,-0.41,3.72
Data,364.0,723.72,20.66,45.27,1.03,290.24,40.59032,-105.14453,2950.9,2914.3,8.56,0.96,-0.36,3.77
Data,365.0,723.41,20.64,45.29,1.03,286.60,40.59033,-105.14455,2954.7,2917.5,8.54,0.99,-0.29,3.84
Data,366.0,723.08,20.61,45.30,1.03,282.94,40.59033,-105.14456,2958.6,2921.6,8.52,1.01,-0.23,3.91
Data,367.0,722.75,20.59,45.33,1.04,279.29,40.59033,-105.14458,2962.5,2926.2,8.50,1.02,-0.17,3.96
Data,368.0,722.42,20.56,45.40,1.04,275.71,40.59033,-105.14459,2966.5,2930.1,8.50,1.03,-0.10,3.99
Data,369.0,722.08,20.53,45.47,1.04,272.23,40.59033,-105.14460,2970.5,2934.1,8.50,1.04,-0.04,4.00
Data,370.0,721.75,20.51,45.50,1.03,268.91,40.59033,-105.14462,2974.5,2937.3,8.49,1.03,0.02,4.00
Data,371.0,721.42,20.48,45.53,1.03,265.76,40.59033,-105.14462,2978.5,2941.3,8.48,1.02,0.08,4.00
Data,372.0,721.08,20.46,45.58,1.02,262.86,40.59032,-105.14464,2982.5,2945.7,8.47,1.01,0.13,3.99
Data,373.0,720.75,20.44,45.63,1.01,260.23,40.59032,-105.14465,2986.5,2949.5,8.47,0.99,0.17,3.98
Data,374.0,720.42,20.41,45.67,0.99,257.94,40.59031,-105.14466,2990.5,2953.4,8.46,0.97,0.21,3.96
Data,375.0,720.09,20.39,45.67,0.97,256.02,40.59031,-105.14467,2994.4,2956.8,8.43,0.94,0.23,3.92
Data,376.0,719.77,20.36,45.63,0.95,254.46,40.59030,-105.14468,2998.3,2961.7,8.39,0.91,0.25,3.86
Data,377.0,719.45,20.33,45.60,0.92,253.27,40.59029,-105.14469,3002.1,2965.1,8.35,0.88,0.27,3.79
Data,378.0,719.13,20.29,45.62,0.89,252.38,40.59029,-105.14469,3005.9,2968.7,8.33,0.85,0.27,3.72
Data,379.0,718.83,20.25,45.67,0.86,251.70,40.59029,-105.14469,3009.6,2972.5,8.30,0.82,0.27,3.65
Data,380.0,718.53,20.21,45.70,0.84,251.10,40.59029,-105.14470,3013.2,2975.8,8.27,0.79,0.27,3.60
Data,381.0,718.23,20.17,45.73,0.81,250.45,40.59029,-105.14471,3016.8,2980.2,8.25,0.76,0.27,3.58
Data,382.0,717.93,20.13,45.77,0.78,249.59,40.59029,-105.14471,3020.3,2983.3,8.23,0.73,0.27,3.58
Data,383.0,717.64,20.09,45.83,0.75,248.36,40.59030,-105.14472,3023.9,2986.6,8.21,0.70,0.28,3.60
Data,384.0,717.34,20.06,45.89,0.73,246.68,40.59030,-105.14472,3027.5,2990.2,8.20,0.67,0.29,3.65
Data,385.0,717.03,20.02,45.97,0.71,244.43,40.59030,-105.14473,3031.2,2993.4,8.19,0.64,0.30,3.69
Data,386.0,716.72,19.98,46.05,0.69,241.63,40.59030,-105.14474,3034.9,2996.1,8.18,0.60,0.33,3.73
Data,387.0,716.41,19.94,46.15,0.67,238.35,40.59030,-105.14475,3038.7,2999.5,8.17,0.57,0.35,3.74
Data,388.0,716.10,19.91,46.23,0.66,234.73,40.59030,-105.14476,3042.4,3002.7,8.17,0.54,0.38,3.72
Data,389.0,715.79,19.88,46.28,0.66,231.00,40.59029,-105.14476,3046.1,3007.0,8.15,0.51,0.41,3.68
Data,390.0,715.49,19.85,46.33,0.65,227.40,40.59029,-105.14477,3049.8,3010.4,8.14,0.48,0.44,3.63
Data,391.0,715.19,19.83,46.38,0.65,224.17,40.59028,-105.14477,3053.4,3013.7,8.14,0.45,0.47,3.57
Data,392.0,714.89,19.81,46.43,0.65,221.54,40.59027,-105.14478,3056.9,3016.8,8.14,0.43,0.49,3.52
Data,393.0,714.61,19.79,46.48,0.66,219.67,40.59026,-105.14477,3060.4,3020.2,8.14,0.42,0.51,3.48
Data,394.0,714.32,19.77,46.52,0.66,218.61,40.59026,-105.14477,3063.8,3023.6,8.14,0.41,0.52,3.46
Data,395.0,714.04,19.76,46.55,0.66,218.32,40.59025,-105.14477,3067.3,3026.2,8.13,0.41,0.52,3.44
Data,396.0,713.75,19.74,46.56,0.67,218.73,40.59024,-105.14477,3070.7,3029.1,8.11,0.42,0.52,3.42
Data,397.0,713.46,19.71,46.60,0.68,219.62,40.59024,-105.14477,3074.2,3032.9,8.11,0.43,0.52,3.39
Data,398.0,713.18,19.69,46.67,0.69,220.77,40.59024,-105.14477,3077.6,3036.1,8.10,0.45,0.52,3.33
Data,399.0,712.91,19.67,46.70,0.70,222.00,40.59024,-105.14478,3080.9,3039.7,8.09,0.47,0.52,3.28
Data,400.0,712.64,19.64,46.71,0.72,223.13,40.59023,-105.14478,3084.1,3043.4,8.07,0.49,0.53,3.24
Data,401.0,712.38,19.62,46.73,0.74,224.02,40.59024,-105.14478,3087.3,3046.2,8.06,0.51,0.53,3.24
Data,402.0,712.11,19.60,46.74,0.75,224.63,40.59023,-105.14479,3090.5,3050.0,8.05,0.53,0.54,3.26
Data,403.0,711.84,19.58,46.75,0.77,224.96,40.59023,-105.14480,3093.8,3052.8,8.03,0.54,0.55,3.31
