FileFormat,CSV
Data,201.0,786.00,25.49,35.82,7.62,347.99,40.59576,-105.14731,2233.6,2227.4,9.49,1.58,-7.45,3.83
Data,202.0,785.67,25.46,36.26,7.58,347.87,40.59584,-105.14732,2237.4,2230.1,9.64,1.59,-7.41,3.79
Data,203.0,785.33,25.42,36.78,7.52,347.68,40.59592,-105.14735,2241.1,2231.7,9.82,1.60,-7.35,3.77
Data,204.0,785.00,25.38,37.20,7.45,347.44,40.59598,-105.14738,2244.8,2233.7,9.95,1.62,-7.28,3.80
Data,205.0,784.66,25.34,37.41,7.38,347.15,40.59604,-105.14741,2248.6,2236.7,10.00,1.64,-7.20,3.89
Data,206.0,784.31,25.29,37.39,7.31,346.79,40.59610,-105.14743,2252.5,2240.2,9.95,1.67,-7.11,4.01
Data,207.0,783.94,25.25,37.28,7.23,346.36,40.59616,-105.14744,2256.6,2242.0,9.87,1.71,-7.03,4.16
Data,208.0,783.56,25.21,37.23,7.16,345.83,40.59623,-105.14744,2260.9,2246.6,9.81,1.75,-6.94,4.32
Data,209.0,783.17,25.17,37.25,7.09,345.17,40.59630,-105.14745,2265.4,2249.8,9.78,1.81,-6.85,4.47
Data,210.0,782.75,25.12,37.25,7.03,344.40,40.59638,-105.14745,2270.0,2252.2,9.74,1.89,-6.77,4.64
Data,211.0,782.33,25.07,37.23,6.97,343.56,40.59644,-105.14746,2274.8,2257.3,9.69,1.97,-6.69,4.85
Data,212.0,781.90,25.03,37.05,6.94,342.69,40.59650,-105.14747,2279.6,2261.4,9.58,2.06,-6.62,5.13
Data,213.0,781.44,24.98,36.61,6.92,341.88,40.59656,-105.14748,2284.7,2264.2,9.36,2.15,-6.58,5.54
Data,214.0,780.94,24.93,36.11,6.93,341.22,40.59662,-105.14750,2290.4,2269.2,9.12,2.23,-6.56,6.02
Data,215.0,780.38,24.88,35.90,6.96,340.82,40.59668,-105.14753,2296.6,2275.0,8.98,2.29,-6.57,6.48
Data,216.0,779.78,24.82,35.98,7.02,340.80,40.59673,-105.14758,2303.4,2281.0,8.96,2.31,-6.63,6.85
Data,217.0,779.14,24.76,36.14,7.10,341.24,40.59679,-105.14764,2310.6,2288.4,8.97,2.28,-6.73,6.99
Data,218.0,778.51,24.70,36.17,7.23,342.17,40.59683,-105.14770,2317.7,2295.5,8.93,2.21,-6.88,6.93
Data,219.0,777.89,24.66,36.09,7.39,343.56,40.59687,-105.14776,2324.6,2302.6,8.86,2.09,-7.09,6.70
Data,220.0,777.33,24.62,36.07,7.60,345.35,40.59691,-105.14780,2331.0,2309.5,8.81,1.92,-7.35,6.33
Data,221.0,776.80,24.59,36.12,7.85,347.41,40.59695,-105.14783,2336.9,2314.8,8.81,1.71,-7.66,5.92
Data,222.0,776.30,24.57,36.34,8.15,349.61,40.59701,-105.14784,2342.6,2319.1,8.88,1.47,-8.01,5.48
Data,223.0,775.83,24.55,36.90,8.48,351.82,40.59708,-105.14785,2347.9,2325.0,9.08,1.21,-8.39,4.93
Data,224.0,775.40,24.53,37.69,8.84,353.96,40.59717,-105.14786,2352.7,2330.0,9.38,0.93,-8.79,4.29
Data,225.0,775.04,24.50,38.40,9.20,355.95,40.59726,-105.14786,2356.8,2333.0,9.64,0.65,-9.17,3.60
Data,226.0,774.75,24.48,38.90,9.56,357.77,40.59737,-105.14786,2360.1,2336.0,9.80,0.37,-9.55,2.88
Data,227.0,774.52,24.45,39.16,9.90,359.38,40.59748,-105.14785,2362.7,2338.9,9.88,0.11,-9.90,2.35
Data,228.0,774.35,24.42,39.31,10.22,0.79,40.59759,-105.14784,2364.7,2340.8,9.90,-0.14,-10.22,2.06
Data,229.0,774.20,24.39,39.44,10.51,2.00,40.59769,-105.14782,2366.3,2341.7,9.92,-0.37,-10.50,2.12
Data,230.0,774.03,24.36,39.56,10.77,3.02,40.59778,-105.14780,2368.3,2342.3,9.94,-0.57,-10.76,2.55
Data,231.0,773.79,24.32,39.61,11.00,3.86,40.59789,-105.14779,2371.0,2343.5,9.93,-0.74,-10.98,3.14
Data,232.0,773.47,24.29,39.62,11.21,4.55,40.59799,-105.14779,2374.6,2346.0,9.90,-0.89,-11.18,3.77
Data,233.0,773.08,24.25,39.57,11.39,5.10,40.59810,-105.14779,2379.0,2350.6,9.85,-1.01,-11.34,4.20
Data,234.0,772.67,24.21,39.47,11.54,5.51,40.59820,-105.14780,2383.6,2356.4,9.78,-1.11,-11.49,4.30
Data,235.0,772.28,24.18,39.35,11.68,5.78,40.59830,-105.14780,2388.1,2360.2,9.70,-1.18,-11.62,4.11
Data,236.0,771.93,24.14,39.30,11.80,5.89,40.59840,-105.14778,2392.0,2363.6,9.65,-1.21,-11.74,3.67
Data,237.0,771.64,24.10,39.36,11.90,5.81,40.59850,-105.14775,2395.4,2367.4,9.63,-1.20,-11.84,3.12
Data,238.0,771.40,24.06,39.44,11.99,5.52,40.59860,-105.14771,2398.1,2368.9,9.62,-1.15,-11.94,2.61
Data,239.0,771.20,24.02,39.42,12.07,5.01,40.59871,-105.14767,2400.4,2372.3,9.58,-1.05,-12.02,2.20
Data,240.0,771.03,23.98,39.26,12.14,4.30,40.59881,-105.14763,2402.3,2374.0,9.49,-0.91,-12.10,1.99
Data,241.0,770.87,23.95,39.13,12.19,3.42,40.59891,-105.14761,2404.1,2375.0,9.41,-0.73,-12.17,1.95
Data,242.0,770.70,23.92,39.06,12.24,2.39,40.59902,-105.14760,2406.1,2377.6,9.36,-0.51,-12.23,2.05
Data,243.0,770.50,23.89,39.04,12.28,1.28,40.59914,-105.14760,2408.2,2379.8,9.32,-0.27,-12.27,2.25
Data,244.0,770.29,23.86,39.07,12.30,0.11,40.59925,-105.14760,2410.7,2382.8,9.31,-0.02,-12.30,2.44
Data,245.0,770.06,23.82,39.13,12.32,358.93,40.59937,-105.14762,2413.3,2385.4,9.30,0.23,-12.32,2.60
Data,246.0,769.82,23.79,39.17,12.32,357.78,40.59948,-105.14764,2416.0,2387.8,9.28,0.48,-12.31,2.70
Data,247.0,769.58,23.76,39.15,12.31,356.67,40.59960,-105.14765,2418.8,2390.9,9.25,0.72,-12.29,2.75
Data,248.0,769.34,23.73,39.10,12.29,355.62,40.59972,-105.14767,2421.5,2392.4,9.20,0.94,-12.25,2.77
Data,249.0,769.09,23.71,39.07,12.26,354.65,40.59983,-105.14769,2424.2,2395.0,9.17,1.14,-12.20,2.78
Data,250.0,768.85,23.69,38.94,12.21,353.76,40.59994,-105.14771,2427.0,2397.2,9.10,1.33,-12.14,2.80
Data,251.0,768.60,23.66,38.48,12.16,352.96,40.60005,-105.14773,2429.8,2400.3,8.90,1.49,-12.07,2.82
Data,252.0,768.35,23.64,37.99,12.11,352.24,40.60015,-105.14775,2432.6,2402.9,8.70,1.63,-12.00,2.85
Data,253.0,768.10,23.61,37.98,12.06,351.62,40.60025,-105.14777,2435.5,2406.2,8.67,1.76,-11.93,2.88
Data,254.0,767.85,23.58,38.26,12.01,351.08,40.60035,-105.14779,2438.4,2408.7,8.74,1.86,-11.86,2.90
Data,255.0,767.59,23.54,38.22,11.95,350.63,40.60046,-105.14782,2441.3,2411.3,8.70,1.95,-11.79,2.93
Data,256.0,767.34,23.52,37.91,11.90,350.27,40.60056,-105.14784,2444.2,2413.4,8.56,2.01,-11.73,2.95
Data,257.0,767.07,23.49,37.68,11.85,350.00,40.60067,-105.14787,2447.2,2416.4,8.45,2.06,-11.67,2.96
Data,258.0,766.81,23.47,37.60,11.80,349.81,40.60078,-105.14789,2450.2,2419.6,8.40,2.09,-11.61,2.95
Data,259.0,766.55,23.45,37.51,11.75,349.69,40.60088,-105.14792,2453.2,2422.0,8.34,2.10,-11.56,2.93
Data,260.0,766.30,23.43,37.25,11.70,349.64,40.60099,-105.14794,2456.1,2424.8,8.22,2.10,-11.51,2.90
Data,261.0,766.05,23.41,36.82,11.65,349.66,40.60109,-105.14797,2458.9,2427.6,8.04,2.09,-11.46,2.89
Data,262.0,765.80,23.40,35.88,11.60,349.72,40.60119,-105.14799,2461.8,2431.1,7.65,2.07,-11.41,2.87
Data,263.0,765.54,23.39,34.31,11.55,349.84,40.60129,-105.14801,2464.7,2433.6,6.99,2.04,-11.37,2.87
Data,264.0,765.29,23.38,32.51,11.51,350.00,40.60139,-105.14803,2467.5,2436.0,6.20,2.00,-11.33,2.86
Data,265.0,765.04,23.37,31.04,11.47,350.20,40.60149,-105.14806,2470.4,2438.8,5.53,1.95,-11.30,2.84
Data,266.0,764.79,23.37,30.09,11.42,350.44,40.60159,-105.14808,2473.2,2441.5,5.08,1.90,-11.27,2.81
Data,267.0,764.54,23.37,29.65,11.39,350.71,40.60168,-105.14810,2476.0,2444.4,4.87,1.84,-11.24,2.79
Data,268.0,764.30,23.36,29.74,11.34,351.01,40.60178,-105.14812,2478.8,2447.1,4.91,1.77,-11.20,2.78
Data,269.0,764.06,23.36,30.37,11.30,351.32,40.60188,-105.14814,2481.6,2449.2,5.21,1.70,-11.17,2.80
Data,270.0,763.81,23.36,31.28,11.25,351.65,40.60198,-105.14816,2484.4,2452.7,5.63,1.63,-11.13,2.84
Data,271.0,763.56,23.36,31.98,11.18,352.00,40.60208,-105.14818,2487.3,2455.4,5.94,1.56,-11.07,2.92
Data,272.0,763.30,23.36,32.17,11.11,352.35,40.60218,-105.14819,2490.3,2458.0,6.03,1.48,-11.01,3.05
Data,273.0,763.02,23.36,31.65,11.01,352.71,40.60228,-105.14821,2493.4,2460.4,5.80,1.40,-10.92,3.23
Data,274.0,762.74,23.36,30.49,10.90,353.08,40.60238,-105.14823,2496.7,2464.6,5.26,1.31,-10.82,3.45
Data,275.0,762.43,23.36,29.17,10.76,353.45,40.60249,-105.14824,2500.2,2468.0,4.62,1.23,-10.69,3.69
Data,276.0,762.09,23.35,28.25,10.60,353.82,40.60259,-105.14825,2504.0,2471.2,4.17,1.14,-10.54,3.97
Data,277.0,761.74,23.33,27.75,10.41,354.21,40.60269,-105.14827,2508.1,2474.4,3.90,1.05,-10.36,4.22
Data,278.0,761.36,23.32,27.51,10.20,354.61,40.60279,-105.14828,2512.4,2478.7,3.76,0.96,-10.16,4.43
Data,279.0,760.96,23.30,27.41,9.97,355.03,40.60289,-105.14830,2517.0,2482.3,3.70,0.86,-9.94,4.55
Data,280.0,760.56,23.28,27.37,9.73,355.46,40.60299,-105.14830,2521.6,2487.6,3.66,0.77,-9.70,4.56
Data,281.0,760.15,23.27,27.27,9.47,355.91,40.60308,-105.14831,2526.2,2492.7,3.60,0.68,-9.44,4.43
Data,282.0,759.77,23.25,27.11,9.20,356.38,40.60317,-105.14832,2530.7,2497.4,3.50,0.58,-9.18,4.18
Data,283.0,759.41,23.24,26.91,8.94,356.87,40.60325,-105.14833,2534.8,2501.7,3.38,0.49,-8.93,3.87
Data,284.0,759.08,23.23,26.70,8.69,357.39,40.60332,-105.14834,2538.5,2505.3,3.26,0.40,-8.68,3.58
Data,285.0,758.80,23.23,26.49,8.47,357.91,40.60337,-105.14836,2541.8,2508.4,3.15,0.31,-8.46,3.39
Data,286.0,758.52,23.23,26.29,8.27,358.42,40.60343,-105.14836,2544.9,2511.7,3.05,0.23,-8.26,3.41
Data,287.0,758.23,23.23,26.15,8.09,358.87,40.60349,-105.14835,2548.2,2514.6,2.97,0.16,-8.09,3.61
Data,288.0,757.91,23.23,26.09,7.94,359.22,40.60356,-105.14833,2552.0,2517.8,2.94,0.11,-7.94,3.90
Data,289.0,757.55,23.23,26.05,7.81,359.44,40.60363,-105.14830,2556.1,2522.1,2.92,0.08,-7.81,4.24
Data,290.0,757.15,23.22,26.01,7.70,359.50,40.60371,-105.14829,2560.7,2526.8,2.89,0.07,-7.70,4.48
Data,291.0,756.75,23.21,26.02,7.61,359.45,40.60380,-105.14829,2565.4,2531.9,2.88,0.07,-7.61,4.61
Data,292.0,756.34,23.19,26.12,7.53,359.28,40.60387,-105.14829,2570.1,2535.7,2.92,0.09,-7.53,4.64
Data,293.0,755.94,23.17,26.29,7.46,359.03,40.60394,-105.14831,2574.6,2541.2,3.00,0.13,-7.46,4.58
Data,294.0,755.55,23.16,26.47,7.42,358.73,40.60401,-105.14832,2579.1,2545.8,3.08,0.16,-7.42,4.49
Data,295.0,755.17,23.14,26.61,7.40,358.39,40.60408,-105.14832,2583.5,2550.1,3.14,0.21,-7.40,4.40
Data,296.0,754.79,23.14,26.71,7.41,358.01,40.60413,-105.14833,2587.9,2554.2,3.18,0.26,-7.40,4.32
Data,297.0,754.41,23.13,26.78,7.45,357.61,40.60418,-105.14833,2592.2,2558.0,3.22,0.31,-7.44,4.27
Data,298.0,754.04,23.12,26.83,7.51,357.19,40.60423,-105.14833,2596.5,2563.0,3.24,0.37,-7.50,4.25
Data,299.0,753.67,23.11,26.90,7.61,356.77,40.60427,-105.14832,2600.8,2567.3,3.26,0.43,-7.60,4.30
Data,300.0,753.31,23.09,26.97,7.73,356.37,40.60433,-105.14831,2605.0,2571.2,3.28,0.49,-7.71,4.44
Data,301.0,752.93,23.07,27.00,7.85,356.01,40.60439,-105.14830,2609.4,2575.3,3.28,0.55,-7.84,4.70
Data,302.0,752.52,23.05,27.03,7.98,355.72,40.60447,-105.14831,2614.2,2579.1,3.28,0.60,-7.96,4.97
Data,303.0,752.07,23.03,27.10,8.09,355.53,40.60456,-105.14832,2619.4,2583.1,3.29,0.63,-8.06,5.23
Data,304.0,751.58,23.00,27.17,8.17,355.48,40.60465,-105.14835,2624.9,2587.7,3.31,0.64,-8.14,5.39
Data,305.0,751.10,22.96,27.23,8.21,355.59,40.60474,-105.14838,2630.6,2594.2,3.31,0.63,-8.19,5.40
Data,306.0,750.64,22.93,27.30,8.21,355.89,40.60482,-105.14841,2635.9,2600.7,3.32,0.59,-8.19,5.35
Data,307.0,750.19,22.89,27.37,8.18,356.34,40.60490,-105.14843,2641.1,2605.8,3.32,0.52,-8.16,5.32
Data,308.0,749.75,22.86,27.43,8.10,356.96,40.60497,-105.14845,2646.1,2610.3,3.32,0.43,-8.09,5.34
Data,309.0,749.31,22.83,27.47,7.99,357.69,40.60506,-105.14846,2651.4,2615.0,3.32,0.32,-7.98,5.43
Data,310.0,748.82,22.79,27.53,7.83,358.49,40.60514,-105.14846,2656.9,2619.9,3.31,0.21,-7.83,5.52
Data,311.0,748.33,22.76,27.60,7.65,359.34,40.60522,-105.14844,2662.7,2626.0,3.32,0.09,-7.64,5.47
Data,312.0,747.85,22.73,27.67,7.43,0.19,40.60530,-105.14842,2668.2,2632.8,3.33,-0.02,-7.43,5.28
Data,313.0,747.41,22.71,27.70,7.19,1.02,40.60537,-105.14841,2673.4,2638.2,3.33,-0.13,-7.19,4.95
Data,314.0,746.99,22.69,27.73,6.94,1.84,40.60543,-105.14840,2678.2,2642.4,3.33,-0.22,-6.93,4.54
Data,315.0,746.62,22.67,27.80,6.68,2.63,40.60548,-105.14840,2682.6,2647.0,3.35,-0.31,-6.67,4.16
Data,316.0,746.29,22.66,27.87,6.42,3.41,40.60553,-105.14840,2686.4,2651.2,3.37,-0.38,-6.41,3.86
Data,317.0,745.99,22.66,27.90,6.17,4.18,40.60558,-105.14841,2689.9,2654.2,3.38,-0.45,-6.15,3.77
Data,318.0,745.68,22.65,27.91,5.93,4.91,40.60562,-105.14842,2693.5,2656.9,3.38,-0.51,-5.91,3.86
Data,319.0,745.35,22.65,27.90,5.71,5.57,40.60567,-105.14841,2697.4,2660.2,3.37,-0.55,-5.68,4.01
Data,320.0,744.98,22.64,27.90,5.51,6.13,40.60572,-105.14838,2701.7,2664.1,3.37,-0.59,-5.48,4.18
Data,321.0,744.59,22.64,27.90,5.33,6.52,40.60576,-105.14835,2706.2,2668.6,3.36,-0.60,-5.29,4.18
Data,322.0,744.22,22.64,27.90,5.17,6.71,40.60580,-105.14833,2710.5,2674.7,3.37,-0.60,-5.13,4.00
Data,323.0,743.89,22.64,27.93,5.03,6.69,40.60584,-105.14832,2714.4,2678.9,3.39,-0.59,-4.99,3.72
Data,324.0,743.60,22.65,27.95,4.91,6.46,40.60589,-105.14832,2717.8,2681.3,3.41,-0.55,-4.88,3.41
Data,325.0,743.33,22.67,27.92,4.82,6.03,40.60593,-105.14833,2721.0,2684.5,3.40,-0.51,-4.80,3.14
Data,326.0,743.07,22.67,27.88,4.76,5.44,40.60596,-105.14834,2724.0,2688.1,3.39,-0.45,-4.74,2.96
Data,327.0,742.83,22.68,27.83,4.72,4.69,40.60600,-105.14834,2726.9,2690.8,3.37,-0.39,-4.70,2.89
Data,328.0,742.58,22.68,27.80,4.70,3.79,40.60604,-105.14833,2729.7,2693.8,3.35,-0.31,-4.69,2.91
Data,329.0,742.33,22.68,27.80,4.70,2.74,40.60608,-105.14831,2732.7,2696.2,3.35,-0.22,-4.69,3.02
Data,330.0,742.06,22.66,27.80,4.72,1.55,40.60612,-105.14829,2735.8,2699.4,3.33,-0.13,-4.72,3.20
Data,331.0,741.78,22.63,27.80,4.75,0.27,40.60616,-105.14827,2739.1,2703.4,3.31,-0.02,-4.75,3.45
Data,332.0,741.48,22.59,27.80,4.80,358.93,40.60621,-105.14826,2742.6,2706.6,3.28,0.09,-4.80,3.73
Data,333.0,741.16,22.55,27.83,4.85,357.64,40.60625,-105.14827,2746.4,2710.3,3.25,0.20,-4.85,4.01
Data,334.0,740.80,22.50,27.87,4.91,356.49,40.60629,-105.14828,2750.6,2714.4,3.23,0.30,-4.90,4.23
Data,335.0,740.42,22.46,27.90,4.97,355.56,40.60633,-105.14831,2755.0,2717.8,3.21,0.38,-4.95,4.36
Data,336.0,740.04,22.42,27.93,5.02,354.90,40.60637,-105.14835,2759.5,2722.2,3.19,0.45,-5.00,4.34
Data,337.0,739.67,22.38,27.97,5.06,354.57,40.60643,-105.14838,2763.9,2727.6,3.18,0.48,-5.04,4.18
Data,338.0,739.32,22.34,28.02,5.09,354.54,40.60649,-105.14840,2767.9,2732.2,3.17,0.48,-5.06,3.97
Data,339.0,739.00,22.31,28.07,5.10,354.78,40.60655,-105.14841,2771.7,2735.4,3.16,0.46,-5.08,3.72
Data,340.0,738.70,22.27,28.11,5.09,355.24,40.60660,-105.14841,2775.2,2739.0,3.15,0.42,-5.08,3.51
Data,341.0,738.41,22.24,28.17,5.08,355.89,40.60665,-105.14841,2778.6,2742.8,3.16,0.36,-5.07,3.33
Data,342.0,738.13,22.22,28.29,5.07,356.67,40.60668,-105.14841,2782.0,2745.4,3.19,0.30,-5.07,3.19
Data,343.0,737.86,22.19,28.50,5.07,357.52,40.60671,-105.14840,2785.1,2748.8,3.27,0.22,-5.06,3.09
Data,344.0,737.61,22.16,28.71,5.06,358.40,40.60674,-105.14839,2788.1,2752.4,3.35,0.14,-5.06,3.06
Data,345.0,737.35,22.13,28.80,5.06,359.27,40.60677,-105.14837,2791.1,2754.3,3.37,0.06,-5.06,3.10
Data,346.0,737.09,22.09,28.84,5.06,0.12,40.60681,-105.14837,2794.2,2757.0,3.36,-0.01,-5.06,3.20
Data,347.0,736.81,22.05,28.93,5.04,0.97,40.60686,-105.14838,2797.4,2760.4,3.36,-0.08,-5.04,3.33
Data,348.0,736.52,22.01,29.07,5.02,1.80,40.60691,-105.14839,2800.9,2764.2,3.40,-0.16,-5.02,3.42
Data,349.0,736.22,21.97,29.23,4.97,2.63,40.60697,-105.14840,2804.4,2767.3,3.44,-0.23,-4.97,3.45
Data,350.0,735.92,21.94,29.38,4.90,3.46,40.60702,-105.14841,2808.0,2770.1,3.48,-0.30,-4.89,3.43
Data,351.0,735.63,21.91,29.48,4.80,4.27,40.60707,-105.14839,2811.4,2773.8,3.51,-0.36,-4.79,3.34
Data,352.0,735.35,21.88,29.51,4.68,5.00,40.60712,-105.14835,2814.6,2777.6,3.50,-0.41,-4.66,3.26
Data,353.0,735.09,21.86,29.48,4.53,5.61,40.60717,-105.14832,2817.8,2780.3,3.46,-0.44,-4.50,3.23
Data,354.0,734.82,21.84,29.44,4.35,6.11,40.60721,-105.14829,2820.9,2782.7,3.43,-0.46,-4.33,3.25
Data,355.0,734.54,21.82,29.43,4.16,6.52,40.60726,-105.14827,2824.2,2786.5,3.40,-0.47,-4.13,3.31
Data,356.0,734.26,21.80,29.44,3.95,6.87,40.60729,-105.14828,2827.6,2790.2,3.39,-0.47,-3.92,3.40
Data,357.0,733.96,21.77,29.42,3.74,7.25,40.60733,-105.14829,2831.1,2793.3,3.36,-0.47,-3.71,3.46
Data,358.0,733.66,21.75,29.40,3.53,7.78,40.60735,-105.14830,2834.6,2797.3,3.33,-0.48,-3.49,3.49
Data,359.0,733.37,21.73,29.42,3.33,8.56,40.60737,-105.14831,2838.1,2800.8,3.32,-0.49,-3.29,3.50
Data,360.0,733.07,21.71,29.49,3.14,9.67,40.60739,-105.14832,2841.6,2803.7,3.34,-0.53,-3.09,3.47
Data,361.0,732.79,21.69,29.59,2.97,11.20,40.60741,-105.14833,2845.0,2806.4,3.37,-0.58,-2.91,3.42
Data,362.0,732.50,21.66,29.73,2.82,13.18,40.60743,-105.14833,2848.4,2809.8,3.41,-0.64,-2.75,3.36
Data,363.0,732.21,21.64,29.89,2.69,15.59,40.60745,-105.14832,2851.7,2813.8,3.46,-0.72,-2.59,3.27
Data,364.0,731.94,21.61,30.07,2.59,18.41,40.60747,-105.14830,2854.9,2816.2,3.52,-0.82,-2.46,3.14
Data,365.0,731.68,21.58,30.23,2.51,21.56,40.60749,-105.14829,2858.0,2818.9,3.57,-0.92,-2.33,2.99
Data,366.0,731.43,21.56,30.41,2.45,24.94,40.60751,-105.14828,2861.0,2822.6,3.63,-1.03,-2.22,2.84
Data,367.0,731.20,21.54,30.58,2.41,28.43,40.60752,-105.14828,2863.8,2825.4,3.70,-1.15,-2.12,2.70
Data,368.0,730.97,21.53,30.72,2.38,31.91,40.60754,-105.14827,2866.4,2828.6,3.76,-1.26,-2.02,2.61
Data,369.0,730.76,21.53,30.79,2.38,35.25,40.60755,-105.14825,2868.9,2830.6,3.78,-1.37,-1.94,2.61
Data,370.0,730.55,21.52,30.77,2.37,38.34,40.60757,-105.14822,2871.5,2832.9,3.77,-1.47,-1.86,2.71
Data,371.0,730.31,21.50,30.65,2.37,41.12,40.60759,-105.14818,2874.2,2835.8,3.70,-1.56,-1.79,2.89
Data,372.0,730.06,21.48,30.52,2.37,43.56,40.60761,-105.14815,2877.2,2838.0,3.62,-1.63,-1.72,3.12
Data,373.0,729.78,21.46,30.47,2.36,45.70,40.60763,-105.14812,2880.5,2841.1,3.58,-1.69,-1.65,3.36
Data,374.0,729.49,21.44,30.48,2.34,47.57,40.60765,-105.14810,2884.0,2845.2,3.56,-1.73,-1.58,3.55
Data,375.0,729.18,21.42,30.46,2.32,49.21,40.60766,-105.14808,2887.6,2847.5,3.54,-1.76,-1.51,3.69
Data,376.0,728.87,21.40,30.42,2.29,50.65,40.60768,-105.14807,2891.4,2851.1,3.50,-1.77,-1.45,3.75
Data,377.0,728.55,21.38,30.42,2.26,51.89,40.60769,-105.14806,2895.2,2855.2,3.49,-1.78,-1.40,3.72
Data,378.0,728.23,21.37,30.55,2.23,52.93,40.60770,-105.14805,2899.0,2860.0,3.53,-1.78,-1.35,3.60
Data,379.0,727.93,21.35,30.74,2.20,53.73,40.60771,-105.14803,2902.5,2863.0,3.61,-1.78,-1.30,3.42
Data,380.0,727.66,21.35,30.93,2.17,54.23,40.60772,-105.14801,2905.8,2866.2,3.69,-1.76,-1.27,3.26
Data,381.0,727.40,21.34,31.08,2.14,54.38,40.60772,-105.14798,2908.9,2869.3,3.75,-1.74,-1.25,3.12
Data,382.0,727.14,21.34,31.15,2.11,54.10,40.60773,-105.14795,2911.9,2873.0,3.79,-1.71,-1.24,3.06
Data,383.0,726.89,21.34,31.17,2.08,53.38,40.60773,-105.14792,2914.9,2876.2,3.80,-1.67,-1.24,3.06
Data,384.0,726.63,21.34,31.20,2.04,52.26,40.60774,-105.14790,2918.0,2879.7,3.81,-1.62,-1.25,3.10
Data,385.0,726.37,21.34,31.21,2.01,50.80,40.60775,-105.14788,2921.2,2882.9,3.81,-1.56,-1.27,3.15
Data,386.0,726.09,21.35,31.15,1.98,49.13,40.60777,-105.14787,2924.4,2886.3,3.79,-1.50,-1.30,3.18
Data,387.0,725.82,21.35,31.13,1.96,47.40,40.60778,-105.14786,2927.6,2890.0,3.79,-1.44,-1.32,3.20
Data,388.0,725.56,21.36,31.19,1.93,45.75,40.60780,-105.14785,2930.8,2893.0,3.82,-1.39,-1.35,3.22
Data,389.0,725.29,21.36,31.27,1.91,44.28,40.60782,-105.14785,2934.0,2896.2,3.85,-1.34,-1.37,3.24
Data,390.0,725.02,21.36,31.33,1.90,43.08,40.60784,-105.14784,2937.2,2899.1,3.88,-1.30,-1.39,3.26
Data,391.0,724.74,21.35,31.37,1.88,42.19,40.60785,-105.14783,2940.5,2903.2,3.89,-1.26,-1.39,3.27
Data,392.0,724.47,21.34,31.37,1.86,41.59,40.60786,-105.14782,2943.8,2905.7,3.88,-1.24,-1.39,3.27
Data,393.0,724.19,21.33,31.36,1.85,41.28,40.60788,-105.14781,2947.1,2909.0,3.87,-1.22,-1.39,3.26
Data,394.0,723.92,21.33,31.37,1.83,41.19,40.60789,-105.14779,2950.4,2912.3,3.87,-1.21,-1.38,3.26
Data,395.0,723.65,21.33,31.39,1.81,41.26,40.60790,-105.14777,2953.6,2915.9,3.88,-1.19,-1.36,3.28
Data,396.0,723.38,21.33,31.40,1.78,41.44,40.60790,-105.14775,2956.8,2919.1,3.89,-1.18,-1.34,3.32
Data,397.0,723.10,21.33,31.43,1.75,41.70,40.60791,-105.14773,2960.1,2922.3,3.90,-1.17,-1.31,3.37
Data,398.0,722.81,21.31,31.47,1.72,42.04,40.60792,-105.14771,2963.6,2925.6,3.90,-1.15,-1.27,3.42
Data,399.0,722.52,21.29,31.50,1.67,42.49,40.60793,-105.14770,2967.1,2929.0,3.90,-1.13,-1.23,3.43
Data,400.0,722.24,21.27,31.50,1.62,43.13,40.60795,-105.14768,2970.5,2932.4,3.89,-1.11,-1.18,3.43
Data,401.0,721.95,21.25,31.53,1.56,44.03,40.60797,-105.14767,2973.9,2935.9,3.88,-1.08,-1.12,3.42
Data,402.0,721.67,21.24,31.57,1.49,45.28,40.60798,-105.14766,2977.3,2939.4,3.88,-1.06,-1.05,3.42
Data,403.0,721.39,21.22,31.60,1.41,46.93,40.60799,-105.14764,2980.7,2942.3,3.88,-1.03,-0.97,3.42
Data,404.0,721.10,21.21,31.63,1.34,49.04,40.60799,-105.14763,2984.1,2946.3,3.89,-1.01,-0.88,3.43
Data,405.0,720.81,21.20,31.67,1.27,51.69,40.60799,-105.14762,2987.6,2949.3,3.90,-0.99,-0.78,3.42
Data,406.0,720.53,21.19,31.67,1.20,54.94,40.60799,-105.14761,2991.0,2952.4,3.89,-0.98,-0.69,3.40
Data,407.0,720.25,21.18,31.66,1.14,58.84,40.60800,-105.14760,2994.4,2956.0,3.88,-0.97,-0.59,3.38
Data,408.0,719.97,21.17,31.67,1.09,63.49,40.60800,-105.14759,2997.7,2959.1,3.87,-0.97,-0.49,3.34
Data,409.0,719.69,21.16,31.70,1.05,68.88,40.60801,-105.14759,3001.1,2962.2,3.87,-0.98,-0.38,3.30
Data,410.0,719.42,21.15,31.70,1.03,74.91,40.60802,-105.14758,3004.4,2965.9,3.87,-1.00,-0.27,3.24
Data,411.0,719.15,21.15,31.70,1.03,81.32,40.60803,-105.14758,3007.6,2968.8,3.86,-1.02,-0.16,3.18
Data,412.0,718.88,21.14,31.72,1.05,87.78,40.60802,-105.14757,3010.8,2972.1,3.87,-1.05,-0.04,3.12
Data,413.0,718.63,21.14,31.77,1.09,93.89,40.60802,-105.14757,3013.8,2975.3,3.88,-1.08,0.07,3.09
